id,name,height,weight,reach,dob,ss_min,str_acc,str_a_min,str_def,td_avg,td_acc,td_def,sub_avg,wins,losses,wl_diff,momentum
c046100aea0dba9a,Shoji Maruyama,5'7",139,,1983,1.40,63,0.27,55,.0.00,0,54,..0.0,0,1,-1,-1
831de97afe326478,Dustin Moore,5'4",125,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,0,0,0,0
396fe87b84ac2e1c,Lerone Murphy,5'9",145,73,1991,2.58,42,1.90,62,.0.76,33,36,..0.8,3,0,3,3
02d276b7d62b3472,Rudyard Moncayo,5'10",195,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,0,1,-1,-1
aa03a3ca00ac6827,Carmelo Marrero,6'0",205,73,1981,0.84,34,2.04,54,.3.21,36,36,..0.9,2,3,-1,-1
75353550928a7921,Muhammad Mokaev,5'7",125,70,2000,0.88,41,0.81,51,.11.27,46,0,..0.9,2,0,2,2
c06a9b48d4132c8e,James Moontasri,5'10",170,71,1988,2.39,48,3.86,40,.0.00,0,79,..0.2,2,4,-2,-2
3d960455f880bb25,Clay Mitchell,6'2",185,,  --,1.63,85,0.00,0,.0.00,0,100,..4.1,0,0,0,0
b5b684eac99ae0a3,Chad Mendes,5'6",145,66,1985,2.78,49,2.35,67,.4.13,55,100,..0.3,13,5,8,-1
31d7446b184e3305,Magomed Mustafaev,5'8",155,71,1988,2.59,58,2.68,41,.3.31,50,23,..0.4,3,2,1,-1
8c1ca54b5089d199,Maheshate,6'0",155,71,1999,3.45,31,3.39,57,.0.00,0,0,..0.0,2,0,2,2
5bdcbd8dd681a257,Jeremiah Metcalf,6'1",185,,  --,1.74,59,0.27,60,.4.02,66,100,..2.0,1,2,-1,1
5ad226da6c74a48e,Koyomi Matsushima,5'7",145,66,1992,3.27,45,3.53,60,.12.00,60,0,..0.0,1,0,1,1
cbd5d3cdd862e90e,Rory MacDonald,6'0",170,76,1989,3.75,42,2.80,62,.1.77,47,88,..0.4,9,4,5,-2
2719f300b0439039,Ho Bae Myeon,5'11",168,,  --,3.16,16,3.16,83,.0.00,0,0,..0.0,0,1,-1,-1
ff4c3ab594c7fac3,Cristiano Marcello,5'9",155,72,1977,2.56,33,3.61,58,.0.44,11,20,..0.9,1,4,-3,-2
fd0b4e3eb18eafb7,Andy Murad,5'9",185,,  --,2.60,76,2.87,32,.1.00,20,42,..0.0,0,0,0,0
d1941565abf50b16,Jim Miller,5'8",155,71,1983,2.79,41,2.93,58,.1.62,43,47,..1.8,24,15,9,3
ed74afc8b5b47a61,William Macario,5'11",170,75,1991,4.92,54,3.96,65,.1.85,45,78,..0.0,1,3,-2,-2
72e5e5a6edfa8223,Marcos Mariano,6'1",155,76,1986,0.25,27,2.11,43,.0.00,0,28,..0.0,0,2,-2,-2
4b90384d7c3519b8,Vince Murdock,5'6",145,64,1991,1.21,21,7.17,40,.0.00,0,0,..0.0,0,1,-1,-1
687c15b2eddfaa63,Danilo Marques,6'6",205,77,1985,1.44,79,2.52,52,.3.93,28,0,..0.8,2,2,0,-2
f3ec0214794a699e,AJ McKee,5'10",145,,  --,2.75,32,0.92,80,.11.01,100,100,..11.0,0,0,0,0
110404b505fb562c,Jeremy Malaterre,5'11",155,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,0,1,-1,-1
a4d055f1435d6d75,Aaron Miller,5'9",145,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,0,0,0,0
f7a7f7118d4b01b6,Lyoto Machida,6'1",185,74,1978,2.59,53,1.57,61,.1.21,65,75,..0.4,24,8,16,2
5823ceab56741617,Jonathan Meunier,6'3",170,,1987,3.47,50,1.43,69,.0.58,33,58,..0.0,1,1,0,1
ab35634d1a8c7a11,Flavio Luiz Moura,5'11",183,,  --,0.67,16,0.00,0,.0.00,0,0,..0.0,0,2,-2,-2
b6c6d1731ff00eeb,Melchor Manibusan,5'5",154,,1976,1.58,54,5.79,15,.0.00,0,0,..0.0,0,1,-1,-1
80779d7441af1b52,Christian Morecraft,6'6",260,81,1986,2.82,34,2.46,46,.3.26,66,50,..2.2,1,3,-2,-2
68c7ad953455c73f,Don Madge,6'0",155,72,1990,2.08,52,0.74,67,.2.22,25,80,..0.7,2,0,2,2
f215cfbd4ba3c270,Garreth McLellan,6'1",185,72,1982,3.56,54,2.94,45,.1.15,22,34,..0.9,1,4,-3,-3
acb36c908d415c4a,Vinicius Moreira,6'4",205,76,1989,3.15,59,5.07,43,.1.97,18,0,..1.3,1,4,-3,-4
6488729da7ac1c79,Brian McLaughlin,5'9",155,,1984,0.00,0,0.00,0,.0.00,0,0,..0.0,0,1,-1,-1
de25520d54eab12d,Ian Murphy,6'1",185,,1985,0.00,0,1.93,30,.4.13,100,0,..0.0,0,1,-1,-1
9b7dfb3b7d99926a,Vanessa Melo,5'5",135,65,1988,3.48,30,6.13,59,.0.00,0,71,..0.0,1,3,-2,1
d9c6f19f958643e9,Bryce Mitchell,5'10",145,70,1994,2.28,63,1.39,59,.3.40,52,33,..1.9,6,0,6,6
75f871836d41f90f,Justin McCully,6'1",225,73,1976,1.58,37,2.02,46,.1.28,44,43,..0.0,2,2,0,-1
1e1dbd1cc5a7469e,Jimi Manuwa,6'1",205,79,1980,3.43,54,3.97,49,.0.53,18,70,..0.4,6,6,0,-4
a08d909a5be6f410,Eliot Marshall,6'2",205,77,1980,1.93,27,2.39,67,.0.47,33,79,..0.9,3,3,0,-3
69d3fa376ff2595e,Max Martyniouk,,155,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,0,1,-1,-1
84b3e7d38f2d2ec5,Neil Magny,6'3",170,80,1987,3.59,46,2.16,55,.2.31,40,57,..0.3,19,8,11,-1
56c975c4a2b357a5,Vitaly Minakov,6'2",249,,1985,0.00,0,0.00,0,.0.00,0,0,..0.0,0,0,0,0
e7e970d508529bf3,Ibragim Magomedov,6'0",250,,  --,0.26,4,3.86,42,.0.00,0,0,..0.0,0,1,-1,-1
d3b5ad3b15a64a18,Francesco Maturi,,,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,0,1,-1,-1
ca743f96dd2063d5,Tiffany Masters,5'3",115,65,1994,3.53,62,2.58,50,.3.06,60,0,..0.0,0,1,-1,-1
3d481aa374c954a1,Aliev Makhmud,5'6",195,,1970,1.12,30,2.24,36,.2.10,50,0,..0.0,0,1,-1,-1
65239fccecd03404,Bronson Mohika,,135,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,0,0,0,0
8db1b36dde268ef6,Eric Magana,,,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,1,0,1,1
72ffecf712673af1,Adam Milstead,6'3",205,76,1987,3.85,46,4.79,43,.0.00,0,64,..0.0,1,2,-1,-2
e0b0cf71e0d69dd0,Kanako Murata,5'1",115,62,1993,2.08,59,2.60,53,.2.40,40,0,..1.2,1,1,0,-1
e92901944ce91909,Askar Mozharov,6'3",205,74,1994,0.43,18,4.07,13,.0.00,0,33,..0.0,0,1,-1,-1
23a16ebe733e3041,Rory Markham,6'0",170,71,1982,1.98,21,10.27,45,.0.00,0,0,..0.0,1,2,-1,-2
7263e0dc082adc87,Brad Mitchell,5'11",145,,1974,1.15,33,4.20,52,.0.00,0,100,..1.9,0,0,0,0
ba280572acfba13f,Matt Mitrione,6'3",265,82,1978,3.55,50,2.79,64,.0.00,0,55,..0.7,9,5,4,-2
f8f1ec513bcfef43,Alexander Munoz,5'9",155,72,1990,3.96,43,5.49,52,.3.00,39,0,..0.0,1,2,-1,-2
04c15b52c3cc1cab,Nate Mohr,5'9",155,72,1983,3.79,41,2.50,74,.0.45,50,71,..0.0,1,3,-2,-2
49e49b54e5901d0d,Eddie Mendez,5'10",185,,1984,1.71,33,3.43,11,.0.00,0,0,..0.0,1,1,0,-1
b4192a975027aab6,Maryna Moroz,5'7",125,67,1991,4.04,32,3.98,52,.0.78,22,47,..0.8,6,3,3,3
6eae26c44e505775,Bryce Mejia,6'1",170,,  --,3.49,62,6.98,50,.0.00,0,0,..0.0,0,0,0,0
af70d268e5352186,Kazuyuki Miyata,5'8",139,,  --,2.04,52,1.82,63,.4.31,46,68,..0.0,4,3,1,-2
539ed332b3078821,Sarah Moras,5'7",135,67,1988,2.28,34,3.58,50,.0.67,21,33,..0.8,3,6,-3,-2
28c55b4087a6f136,Elvis Mutapcic,6'0",185,72,1986,3.41,40,4.27,38,.0.00,0,81,..0.0,0,2,-2,-1
4498b382c65a7faa,Roxanne Modafferi,5'7",125,69,1982,3.35,30,5.70,51,.1.35,23,30,..0.1,4,10,-6,-3
d28dee5c705991df,Stipe Miocic,6'4",240,80,1982,4.82,53,3.82,54,.1.86,34,68,..0.0,14,4,10,-1
2be6596a9db33bf5,Jason MacDonald,6'3",185,80,1975,1.55,52,2.70,46,.1.43,16,35,..2.0,6,8,-2,-2
577ec7e108b94be3,Rainy Martinez,6'0",199,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,0,1,-1,-1
e5ce754b01f922be,Marvin Maldonado,5'6",135,,  --,0.87,56,3.47,43,.0.00,0,20,..0.0,0,0,0,0
3351aa64aa83c4d9,Cory McKenna,5'3",115,58,1999,3.47,42,3.53,47,.2.06,53,71,..0.6,3,1,2,1
2937cb502dda0808,Anistavio Medeiros,5'6",145,,1988,3.64,44,5.00,47,.0.00,0,0,..0.0,0,1,-1,-1
0eef1bf99afd4ff2,Steve Mann,6'1",170,,  --,3.18,70,0.66,57,.1.64,100,60,..0.0,0,0,0,0
45230be0641f3f53,Leonardo Morales,5'8",135,,1992,2.05,47,2.05,58,.0.00,0,62,..0.0,0,2,-2,-2
725a834930c2b5bf,Troy Mandaloniz,5'9",170,,1980,3.52,56,4.71,63,.3.10,66,57,..0.0,1,1,0,-1
eec3fe66a8b11a26,Al Matavao,5'8",205,67,1994,7.84,46,6.70,58,.0.00,0,0,..0.0,0,1,-1,-1
27c59ac201539d10,Sanford Alton Meeks,6'5",265,75,1994,0.71,42,4.47,38,.7.06,25,0,..0.0,0,1,-1,-1
cac08b8685387ca5,James McSweeney,6'4",230,77,1980,3.94,55,4.33,42,.0.52,33,100,..1.1,1,2,-1,-2
d0c29452d3272603,Dan Miller,6'1",185,74,1981,2.03,36,3.06,49,.1.67,54,47,..1.8,8,7,1,-2
cbfd1d34356a004c,Jeff Monson,5'9",247,74,1971,0.97,30,2.87,59,.1.06,12,66,..0.7,6,6,0,-2
af9f42e6894047fc,Jamie Mullarkey,6'0",155,74,1994,4.18,43,4.88,53,.2.53,30,66,..0.2,3,3,0,1
a0602dd050bebefc,Jon Manley,6'1",170,,1986,1.13,20,4.33,45,.1.00,7,20,..0.0,0,1,-1,-1
b6203e0492a9336c,Marnic Mann,5'0",115,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,0,0,0,0
49c29e57d4e2be6f,Justin McElfresh,6'6",205,,1980,4.59,26,12.79,41,.0.00,0,0,..0.0,0,2,-2,-2
9649d75defe0dedb,Motoki Miyazawa,5'11",168,,  --,1.23,28,3.91,61,.0.00,0,0,..0.0,0,1,-1,-1
03b1b79b34eaf217,Nayara Maia,,125,,1990,0.00,0,0.00,0,.0.00,0,0,..0.0,0,0,0,0
6ac9bc2953c47345,Gerald Meerschaert,6'1",185,77,1987,3.11,43,3.45,52,.2.17,37,29,..1.7,10,7,3,1
3623bd267a2eef2e,Yaotzin Meza,5'9",145,71,1981,1.43,41,1.62,64,.1.06,20,18,..1.4,2,4,-2,-2
ef6f45095119d416,Bobby McAndrews,,,,  --,2.56,83,1.03,50,.0.00,0,33,..7.7,0,1,-1,-1
a4bf17bd3ba3423b,Yoshiro Maeda,5'7",139,68,1981,2.36,33,2.55,63,.2.93,51,50,..0.7,3,9,-6,-4
4798e823ada58fe9,Veronica Macedo,5'4",125,64,1995,3.13,39,5.06,43,.0.57,18,46,..0.6,1,4,-3,-1
aa0c573da7119292,Juliana Miller,5'7",125,66,1996,3.87,63,2.15,37,.4.30,100,0,..1.1,1,0,1,1
7be63795363029e8,Cody McKenzie,6'0",155,72,1987,1.74,34,2.50,67,.2.50,25,14,..2.5,3,4,-1,-1
dab0e6cb8c932162,Anthony Morrison,5'7",145,,1984,1.70,33,0.49,80,.0.00,0,50,..0.0,0,2,-2,-2
92b36014314b028b,Peggy Morgan,6'1",135,,1979,2.27,23,8.20,33,.0.00,0,50,..0.0,0,1,-1,-1
cdb96af67d096b1e,Alex Morono,5'11",170,72,1990,5.36,43,4.01,57,.0.32,20,51,..0.3,11,4,7,4
19b7738321cfae42,Mallory Martin,5'4",115,63,1994,4.42,48,6.64,55,.2.28,43,25,..0.3,2,3,-1,-2
b909a9a9688b5284,Gabriel Miranda,5'11",155,,1990,0.00,0,0.00,0,.0.00,0,0,..0.0,0,0,0,0
87aa9fb63d6b51a1,Zabit Magomedsharipov,6'1",145,73,1991,4.89,48,3.00,64,.5.22,56,77,..0.8,6,0,6,6
88a9bc81271ccd89,Vinny Magalhaes,6'3",205,75,1984,2.14,24,3.97,68,.1.55,44,66,..0.8,1,4,-3,-2
b35ba64b6a2bbcb3,Jose Maria,5'5",125,,1982,3.20,53,3.98,52,.2.32,27,33,..2.3,0,2,-2,-2
6c7dafd03b6cc3f8,Derrick Mehmen,6'4",205,,1985,1.93,14,4.53,48,.1.00,16,0,..0.0,1,1,0,-1
c8aa3541bec4042e,Mike Minniger,,,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,0,0,0,0
6e92eb1242b46636,Steve Montgomery,6'4",185,,1990,4.85,39,4.12,47,.0.00,0,64,..0.0,0,2,-2,-2
a495f599e787614f,Alonzo Menifield,6'0",205,76,1987,3.88,56,3.23,53,.0.82,30,83,..0.2,7,3,4,1
7a613f78dd7ee8f8,Bernardo Magalhaes,5'9",155,,1981,1.80,27,3.37,68,.0.00,0,0,..0.5,0,2,-2,-2
850266b3dc4e506e,Daniel Marcos,5'7",135,,1993,0.00,0,0.00,0,.0.00,0,0,..0.0,0,0,0,0
f3388d2cf7ab3f64,Rob MacDonald,6'3",205,78,1978,1.80,50,2.04,46,.7.19,80,80,..5.4,1,2,-1,-1
abbc4fc02e0d84b3,Eric Martin,,,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,0,1,-1,-1
c0386644627a7ee5,Mana Martinez,5'10",135,70,1996,3.80,50,3.55,41,.0.93,66,12,..0.9,1,2,-1,-1
e8efeb9cf33b1941,Cesar Marscucci,,,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,1,0,1,1
3a524c6700addc24,Tateki Matsuda,5'7",125,,1986,3.20,34,3.43,69,.0.00,0,16,..0.0,0,2,-2,-2
d0314416a7f26527,Michael McDonald,5'9",135,70,1991,2.69,42,2.76,57,.1.09,66,52,..1.4,7,3,4,-1
5331b25a60417ffb,Anthony Rocco Martin,6'0",170,73,1989,2.68,37,2.59,58,.0.71,27,68,..1.0,9,6,3,-1
8336d7a85ce45481,Jason McLean,5'5",145,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,1,0,1,1
938ea36fe9c269f0,Alex Morgan,5'10",145,,1991,0.00,0,0.00,0,.0.00,0,0,..0.0,0,0,0,0
b1b0729d27936f2f,Belal Muhammad,5'11",170,72,1988,4.31,43,3.58,59,.2.29,35,91,..0.2,12,3,9,3
5cafbc97dba2e797,Robert McDaniel,6'3",185,75,1983,1.64,44,1.98,56,.0.93,50,50,..1.4,1,2,-1,-2
08ae3100bf2100ed,Scott McDonald,,,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,0,0,0,0
d0d43cb9b14f231c,Andre Mussi,6'3",242,,  --,0.00,0,10.59,35,.0.00,0,0,..0.0,0,1,-1,-1
8851bb0418d27d28,Poppies Martinez,5'9",145,,1983,2.88,50,2.16,51,.1.54,33,50,..9.2,2,0,2,2
518e5202a91980d4,Nate Moore,6'0",170,,  --,2.21,25,2.87,42,.1.23,16,25,..0.0,2,2,0,-1
509697e08673d2e5,Hiromitsu Miura,5'9",170,71,1981,2.12,34,2.12,58,.2.23,50,69,..0.6,2,3,-1,-2
1a7745388839e52b,John Maguire,5'9",155,69,1983,1.41,41,2.44,65,.2.80,46,77,..1.1,2,3,-1,-3
1a9480fc288e55d7,Don'Tale Mayes,6'6",260,81,1992,3.65,45,3.84,43,.1.11,53,57,..0.0,4,4,0,-1
e31502e3f79d00c5,Todd Moore,5'9",170,71,1983,1.83,26,2.30,57,.0.78,14,54,..0.0,1,4,-3,-1
9c27f3217891f3f0,Kris Moutinho,5'7",135,68,1992,4.86,32,15.48,28,.0.00,0,0,..0.0,0,2,-2,-2
f903967fd320da38,Chris Mickle,5'9",145,,1983,3.03,27,9.70,48,.0.00,0,0,..0.0,0,1,-1,-1
92437c6775b3f7d1,John Moraga,5'6",125,66,1984,2.57,43,2.55,56,.0.62,23,44,..1.1,8,6,2,-1
a0e6753c42698f13,Omar Morales,5'11",155,73,1985,3.47,38,3.12,61,.0.54,100,63,..0.0,4,3,1,-2
4c91eb190d5e0dd9,CJ Marsh,,,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,0,0,0,0
1fb80f46d3c105d9,Fabio Maldonado,6'1",205,75,1980,5.29,58,4.31,53,.0.44,57,61,..0.6,5,6,-1,-2
c32aeb1a59e6272d,Michael Morales,6'0",170,79,1999,5.36,51,4.10,40,.1.98,40,86,..0.0,3,0,3,3
6e2b1d631832921d,Claudio Mattos,,185,,  --,0.00,0,3.53,0,.0.00,0,0,..0.0,0,1,-1,-1
9acf42aebe9bb895,Michal Martinek,6'2",230,,1990,2.45,53,4.29,51,.0.00,0,0,..0.0,0,1,-1,-1
2aa49b3766a59bcd,Jordan Mein,6'0",170,73,1989,3.35,44,2.55,69,.1.56,58,66,..0.2,7,5,2,2
c9885b1b7c7055a0,Tomoya Miyashita,5'7",139,,  --,1.67,65,0.93,33,.4.00,80,0,..2.0,1,0,1,1
f64e4ecd214c6378,Jonathan  Mix,6'0",168,,1980,0.00,0,0.00,0,.0.00,0,0,..0.0,1,0,1,1
98a6b2361045898f,Dong Hyun Ma,5'11",155,70,1988,2.84,41,4.10,54,.1.27,53,33,..0.0,3,5,-2,-3
672ef06fd9f41f7d,Marcelo Mello,5'7",170,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,1,0,1,1
1b583c64c23f0c7f,Vinicius Magalhaes,,145,,1971,0.00,0,0.00,0,.0.00,0,0,..0.0,1,0,1,1
f8c2aba4815876b5,Andrew Martinez,5'9",215,,  --,3.40,31,2.30,47,.1.50,50,0,..0.0,0,0,0,0
aa5b4eff51bdc7d1,Gilbert Melendez,5'9",145,73,1982,3.44,33,2.53,63,.1.64,41,71,..0.2,17,8,9,-5
76729a829623e266,Henry Martinez,5'7",155,69,1983,2.79,25,4.01,60,.0.00,0,80,..0.0,1,2,-1,-1
4b47e71384a9522f,Tim Means,6'2",170,75,1984,5.01,48,3.63,61,.1.02,39,66,..0.2,14,10,4,-1
8f3df4c579cfbb69,David Mitchell,6'0",170,75,1979,1.74,32,2.06,55,.0.66,50,29,..2.0,1,4,-3,-2
7be74a12d7352df2,Sara McMann,5'6",135,66,1980,2.26,46,1.92,47,.4.38,65,50,..0.5,11,6,5,1
3f87218a7aca84c4,Toby Misech,5'8",145,,1988,3.27,40,7.73,46,.0.00,0,0,..0.0,0,1,-1,-1
016a8d958883167c,Gina Mazany,5'6",125,68,1988,3.73,50,3.52,50,.4.34,52,33,..0.2,2,6,-4,-2
bd878a638e0e3be3,Angela Magana,5'1",115,65,1983,1.53,28,4.92,42,.0.40,25,28,..0.4,0,3,-3,-3
f6bcbd91b114ff58,Johnny Munoz,5'9",135,71,1993,2.74,41,1.39,67,.2.53,20,0,..2.5,1,2,-1,-1
3414b50b08a10600,Antonio McKee,5'8",155,,1970,1.37,45,0.74,74,.1.47,33,57,..0.0,0,2,-2,-2
df2bf09c99594848,Mario Miranda,6'3",185,74,1979,1.96,54,2.46,36,.1.02,60,54,..0.0,1,3,-2,-2
062e57ca1a3c95a8,Fiona Muxlow,5'4",145,,1977,1.44,27,5.45,34,.0.00,0,0,..0.0,0,1,-1,-1
12585614e0ed2626,Nick Maximov,6'0",185,76,1997,1.82,52,1.71,42,.5.51,45,100,..0.3,3,1,2,-1
40d8b74488743800,Carlton Minus,5'10",170,75,1993,3.50,40,4.97,50,.0.00,0,58,..0.0,0,2,-2,-2
369e1ce458ef50a6,Ruslan Magomedov,6'3",242,78,1986,4.02,47,1.47,66,.0.33,100,88,..0.0,3,0,3,3
89839250eb25c9c1,Caio Machado,,145,,1994,0.00,0,0.00,0,.0.00,0,0,..0.0,0,0,0,0
36e78278a77006d4,Connor Matthews,5'8",145,,1992,4.93,40,7.33,52,.0.00,0,40,..1.0,0,1,-1,-1
325550dab63fb25a,Joe Martin,5'9",170,,  --,0.73,40,2.40,45,.0.00,0,16,..0.0,0,1,-1,-1
7d96bc577e5178b2,Gray Maynard,5'9",155,70,1979,1.92,32,2.64,66,.2.91,47,81,..0.7,11,7,4,-1
dedc3bb440d09554,Anthony Macias,5'9",185,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,1,3,-2,-2
f1928a52590c5532,Curtis Millender,6'2",170,76,1987,3.86,46,2.95,61,.0.43,100,57,..0.0,3,2,1,-2
8e1f36476ef02a6a,Jennifer Maia,5'4",125,64,1988,3.61,36,4.24,54,.0.33,30,55,..0.1,4,5,-1,-2
36b8f265bcd1b7a4,Abus Magomedov,6'2",185,,1990,0.00,0,0.00,0,.0.00,0,0,..0.0,0,0,0,0
3f4c3bc822bea45d,Melissa Martinez,,115,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,0,0,0,0
cfbccfed4e4796fe,Kazunari Murakami,6'1",220,,1973,0.00,0,0.00,0,.0.00,0,0,..0.0,1,1,0,-1
d0147e906106cd2e,Jesse Murray,6'3",205,78,1993,2.38,28,7.72,43,.0.00,0,0,..0.0,0,1,-1,-1
2dc7f1762dc0a7ef,Ricardo Morais,6'8",270,,1967,2.86,37,2.39,53,.0.00,0,0,..0.0,1,2,-1,1
f62850b3c7480db9,Keith Mielke,5'8",185,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,0,1,-1,-1
45a2ba3ef82b9700,Henry Miller,5'7",270,,1969,1.25,36,2.16,54,.0.55,25,60,..0.0,1,4,-3,-3
882d62561063a927,Jamie Moyle,5'1",115,65,1989,4.51,51,4.00,65,.1.00,21,50,..0.0,1,2,-1,-2
5755960ebd0b16f6,Ivan Menjivar,5'6",145,64,1982,2.78,37,2.76,65,.0.56,28,38,..1.0,4,7,-3,-3
544d7460b3e44393,Albert Morales,5'9",135,72,1991,3.81,35,3.96,56,.0.91,35,70,..0.2,1,4,-3,-3
701e057d63c124d9,Ian McCall,5'5",125,64,1984,3.59,39,3.25,67,.2.08,30,88,..0.0,3,5,-2,-1
37f560436d745c18,Nikolas Motta,5'9",155,70,1993,2.87,30,4.64,60,.0.00,0,100,..0.0,1,1,0,-1
a23e63184c65f5b8,Chris Manuel,5'9",135,,1987,2.53,40,2.67,66,.1.00,20,100,..0.0,0,0,0,0
16af2d5a6f28bee2,Quinn Mulhern,6'3",155,,1984,1.48,28,2.09,51,.1.36,20,33,..0.0,3,3,0,-2
4dc496aa0cfc0d95,Harry Moskowitz,6'5",275,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,0,2,-2,-2
792be9a24df82ed6,Brandon Moreno,5'7",125,70,1993,3.58,39,3.33,57,.1.71,44,68,..0.6,8,3,5,1
7dcf06c1967801c1,Adriano Martins,5'10",155,72,1982,1.80,38,2.14,65,.0.83,80,81,..0.4,5,4,1,-2
0c5c66ddd1886b83,Caio Magalhaes,6'1",185,73,1987,2.27,40,2.78,56,.1.05,15,58,..1.6,4,3,1,-2
3d5b1ce6097dbb49,Augusto Mendes,5'6",135,65,1983,2.42,34,3.91,56,.1.75,33,80,..0.0,1,2,-1,-1
0d62719b1dcf7c40,Sheymon Moraes,5'8",145,72,1990,3.00,42,3.64,63,.0.00,0,53,..0.0,2,3,-1,-2
f923e012414c883e,Lauren Mueller,5'5",125,67,1991,4.08,41,3.77,58,.0.70,50,71,..0.0,2,3,-1,-3
478c8706bdb92440,Tatsuya Mizuno,6'1",205,,1981,2.25,37,3.52,53,.1.19,25,40,..3.6,2,4,-2,1
be8ad887e4d674b0,Juan Miranda,,155,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,0,1,-1,-1
809bd1a871491508,Terrance McKinney,5'10",155,73,1994,4.70,56,2.11,53,.5.11,50,100,..2.0,3,2,1,1
275aca31f61ba28c,Islam Makhachev,5'10",155,70,1991,2.27,57,0.84,68,.3.41,65,88,..1.2,11,1,10,10
0c1773639c795466,Doug Marshall,5'10",205,,1975,6.99,46,4.02,60,.0.00,0,66,..2.4,4,1,3,-1
d52ef694108f8235,Michael McDonald,5'11",205,,1965,0.00,0,0.40,50,.0.00,0,0,..0.0,0,1,-1,-1
2e2cdb6e9eb84bb9,Jesse Moreng,5'7",145,,1979,1.26,40,2.08,48,.5.56,100,100,..0.0,0,1,-1,-1
118463dd8db16e7f,Michelle Maher,,145,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,1,0,1,1
e88b83dea18f5d31,Pauline Macias,5'4",115,64,1988,0.80,29,4.60,42,.2.00,18,0,..0.0,0,1,-1,-1
37098a6e6c27fb66,Vince Morales,5'7",135,70,1990,4.42,38,4.51,52,.0.16,25,43,..0.0,3,5,-2,-1
886264a0c9f4ea5e,Andre Muniz,6'1",185,78,1990,1.91,55,1.45,52,.3.71,40,45,..2.1,7,0,7,7
b14a68c533f4a4aa,Dokonjonosuke Mishima,5'7",155,,1972,1.06,41,1.22,52,.2.47,40,25,..1.4,2,4,-2,-2
938ad489fb7a1f31,Levan Makashvili,5'8",145,68,1989,2.87,54,2.07,61,.3.67,42,85,..0.0,1,1,0,0
192520689012c7e4,Suman Mokhtarian,5'8",145,72,1992,2.21,43,6.85,48,.0.00,0,0,..0.0,0,2,-2,-2
dd6103dd7127db1d,Mike Malott,6'1",170,73,1991,5.02,40,4.19,54,.1.55,33,0,..0.8,2,0,2,2
c3dd69333eb8085a,Olivier Murad,5'10",145,72,1993,2.60,36,2.20,61,.1.00,100,55,..0.0,1,0,1,1
b6b12014698cc345,John Marsh,6'0",265,,1970,0.83,42,2.23,40,.0.43,100,54,..0.4,0,2,-2,-2
92c96df8bdab5fea,Dave Martin,6'0",205,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,0,2,-2,-2
94508d80e1f885fc,Augusto Montano,6'1",170,73,1984,3.46,46,2.66,56,.0.00,0,66,..0.0,1,2,-1,-2
5e7a28f20927d64a,Kazuo Misaki,5'8",183,,1976,2.85,40,2.74,63,.0.72,38,51,..0.6,6,5,1,1
e4e0993befecdaf8,Liam McGeary,6'6",205,,1982,1.28,48,1.92,50,.0.51,100,0,..2.5,0,0,0,0
bffeb123b21c9aad,Darrell Montague,5'6",125,67,1987,1.92,25,5.38,52,.0.72,25,33,..1.4,0,3,-3,-3
38fccd44d669bb2f,Jack Morrison,5'11",205,,  --,0.00,0,19.31,40,.0.00,0,0,..0.0,0,1,-1,-1
8bbc0cfc01bc1ba1,Leonardo Mafra,5'10",155,70,1989,4.55,48,4.38,43,.2.12,83,69,..0.4,1,3,-2,-1
8b5f9ea38184ded3,Nicholas Musoke,6'0",170,75,1986,3.56,35,3.80,57,.1.16,19,82,..0.2,3,3,0,-2
c0a93b52096b7682,Frank Megallon,5'10",185,,  --,1.14,21,5.32,54,.0.00,0,0,..0.0,0,1,-1,-1
eff47295daf721a6,Tamdan McCrory,6'4",185,76,1986,2.07,49,1.60,46,.2.28,50,33,..2.5,4,5,-1,-2
23a6e307077c6ccc,Enrique Marin,5'10",170,,1986,1.43,33,3.00,50,.2.50,38,60,..1.0,0,2,-2,-2
