id,name,height,weight,reach,ss_min,str_acc,str_a_min,str_def,td_avg,td_acc,td_def,sub_avg,wins,losses,wl_diff,momentum,elo,best_elo,avg_opp_elo
15df64c02b6b0fde,Danny Abbadi,71,155,75,3.29,38,4.41,57,0,0,77,0,0,2,-2,-2,986.39,1065.42,1127.24
b361180739bed4b0,David Abbott,72,265,75,1.35,30,3.55,38,1.07,33,66,0,8,13,-5,-7,953.32,1155.81,1131.39
2f5cbecbbe18bac4,Shamil Abdurakhimov,75,235,76,2.44,45,2.24,60,1.5,26,66,0.2,4,2,2,2,1500.2,1500.2,1209.79
c0ed7b208197e8de,Hiroyuki Abe,66,145,75,1.71,36,3.11,63,0,0,33,0,0,1,-1,0,1216.15,1236.53,1093.63
5140122c3eecd307,Daichi Abe,71,170,71,3.8,33,4.49,56,0.33,50,0,0,1,2,-1,-2,1230.65,1312.6,1186.18
c9f6385af6df66d7,Papy Abedi,71,185,74,2.8,55,3.15,48,3.47,57,50,1.3,1,3,-2,-1,1257.45,1307.04,1157.5
aa6e591c2a2cdecd,Ricardo Abreu,71,185,73,3.79,31,3.98,68,2.13,42,100,0.7,1,1,0,-1,1180.96,1228.16,1115.32
1c5879330d42255f,Daniel Acacio,68,180,75,3.52,36,2.85,62,0.33,20,81,0,2,2,0,-2,1175.36,1452.73,1213.84
a77633a989013265,Anthony Adams,72,185,77,3.4,47,5.6,44,0,0,0,0,0,0,0,0,1336.97,1408.42,1129.3
83b00f7597e5ac83,Juan Adams,77,265,81,13.31,78,1.4,57,0,0,100,0,0,0,0,1,1249.96,1249.96,1086.15
1338e2c7480bdf9e,Israel Adesanya,76,185,80,4.51,55,2.08,71,0,0,85,0.3,4,0,4,4,1638.26,1638.26,1243.12
ebc5af72ad5a28cb,Nick Agallar,68,155,75,0.69,11,4.56,42,0,0,0,0,0,1,-1,-1,1404.13,1419.97,1124.61
8f382b3baa954d2a,Jessica Aguilar,63,115,63,5.67,51,6.56,59,1.33,28,33,0,1,2,-1,1,1441.65,1573.61,1185.34
cf946e03ba2e7666,Kevin Aguilar,67,155,72,3.33,49,3.73,50,0,0,71,0,0,0,0,0,1533.24,1533.24,1175.64
9e3dbb9c68ed5d1a,Mike Aina,69,155,75,2.87,33,6.33,59,0,0,71,0,0,1,-1,1,1354.67,1354.67,1116.78
2eada40ac8801559,Hitomi Akano,64,135,75,0.59,45,2.58,55,0,0,8,0.5,1,3,-2,-1,1200.07,1316.26,1135
16690d100f995f8f,Omari Akhmedov,72,185,73,3.01,33,2.91,57,2.89,51,53,0.3,5,3,2,0,1439.44,1473.78,1190.05
b0550072e5f0afa7,Yoshihiro Akiyama,70,170,73,3.1,41,3.62,57,2.29,67,92,1,14,6,8,-1,1350.36,1498.82,1251.99
7bd94b60d7521e4a,John Albert,68,135,68,3.05,49,2.82,35,0,0,50,6.1,1,4,-3,-4,1131.62,1266.25,1141.47
c482c8605455a213,Junior Albini,75,264,74,4.03,50,6.17,53,0.77,50,100,0,1,2,-1,-2,1319.66,1393.57,1103.29
2f95a3c6d58b2aad,Iuri Alcantara,69,135,71,2.72,45,2.79,49,1.44,62,60,0.8,11,7,4,-1,1423.85,1601.17,1238.73
7c6e87729e824ef4,Ildemar Alcantara,74,185,78,1.93,38,2.63,50,2,68,81,0.9,4,3,1,-1,1168.09,1505.28,1199.07
d26934530dc5b248,Gilbert Aldana,73,250,75,2.91,54,6.26,26,2.57,40,33,0,0,2,-2,-2,1166.16,1180.1,1076.9
578ef12674df1e6a,Irene Aldana,69,135,68,6.35,43,7.08,61,0.5,50,95,0,2,2,0,2,1295.48,1295.48,1191.8
c487223b0289bda9,Hector Aldana,71,170,72,4,43,3.28,54,3.08,100,0,0,0,2,-2,-2,1134.21,1215.33,1104.01
d0f3959b4a9747e6,Jose Aldo,67,145,70,3.51,44,2.94,67,0.73,68,92,0.2,17,3,14,1,1762.24,1845.42,1377.07
6fd953151d981979,JJ Aldrich,65,115,67,3.72,39,3.87,63,0.25,16,58,0,3,1,2,3,1348.12,1348.12,1122.71
fe5a9547479396ab,Jim Alers,69,145,71,2.9,40,4.38,56,2.26,41,80,0.3,1,2,-1,-1,1366.54,1502.43,1196.74
7a15f3694c5cbc02,John Alessio,70,155,72,1.87,35,2.46,57,1.78,36,72,1,5,8,-3,-4,1474.82,1522.29,1222
8fd76e1b49c00ae2,Kenneth Alexander,69,155,75,0.88,19,2.2,66,4.71,26,0,0,0,1,-1,-1,1074.29,1168.07,1113.36
0541480fbf719d86,Houston Alexander,72,205,72,3.06,54,3.2,52,1.19,57,33,0,2,4,-2,-4,1051.85,1306.79,1140.49
b757c73f443d4fca,Olaf Alfonso,74,170,75,0.74,26,5.33,37,0,0,22,0.6,0,4,-4,-4,1024.27,1151.92,1141.51
eae431e70064e046,Abdul Razak Alhassan,70,170,73,4.59,46,4.2,59,0.57,33,53,0,4,1,3,3,1442.99,1442.99,1224.43
e70de1859b7ee78e,Sultan Aliev,71,170,74,1.26,51,2.35,52,1.62,50,100,0,1,2,-1,-1,1388.64,1435.42,1211.9
6ebe96a116e79e52,John Allan,73,205,75.9047619,3.46,65,3.92,35,0,0,57,0,0,0,0,0,1330.84,1330.84,1068
1e13936d708bcff7,George Allen,74,205,75.9047619,0.8,38,3.1,43,0,0,50,0,0,1,-1,-1,977.04,1000,1105.15
040a74bb0a465c54,Arnold Allen,68,145,70,2.12,33,1.78,57,2.21,57,66,0.8,4,0,4,1,1484.92,1484.92,1177.28
67a992d4cff22466,Ericka Almeida,66,115,68,1.07,39,3.33,43,0.5,33,37,0,0,2,-2,-2,1157.3,1251.67,1074.55
d615d6a10a4704cd,Magno Almeida,72,155,75,1.67,36,2.6,41,0,0,40,5,0,2,-2,-2,1267.57,1360.96,1133.13
91186547a7f3f758,Ricardo Almeida,72,170,74,2.02,49,1.2,61,3.74,38,31,1.2,8,5,3,-1,1460.59,1508.54,1316.73
2b074403b7c6cdb4,Thomas Almeida,67,135,70,5.66,45,4.65,64,0,0,75,0,5,3,2,-2,1445.29,1563.33,1175.67
f16ddfa31236efed,Estefani Almeida,64,125,75,3.13,37,6.07,42,0,0,0,0,0,0,0,0,1246.78,1246.78,1055.95
c6bf75775b278ed8,Mauricio Alonso,74,170,75,5.74,34,1.91,67,0,0,0,0,0,0,0,0,1303.51,1303.51,1137.99
c11036da9162cb5f,Mike Altman,70,185,75,1.56,20,2.08,75,0,0,0,0,0,1,-1,-1,894.65,1021.47,1040.21
4438482bd1d5a029,Jaime Alvarez,68,125,69,2.73,40,4.53,56,1,33,50,0,0,0,0,0,1190.84,1190.84,1049.5
e741536153227386,Sean Alvarez,72,235,75,0.89,37,3.25,47,0,0,0,0,0,1,-1,-1,1114.24,1139.91,1139.31
33a331684283900f,Eddie Alvarez,69,155,69,4.32,41,4.39,55,2.92,36,92,0.5,8,4,4,-1,1749.48,1832.13,1413.31
31ee470ef5dc8d7f,Thiago Alves,69,170,70,3.61,40,3.13,64,0.74,68,63,0.3,14,10,4,-2,1456.72,1670.32,1379.2
dc5a6b2fdb27e7dc,Amilcar Alves,72,170,75,0.5,46,2.02,30,0,0,53,0,0,2,-2,-2,1011.22,1341.22,1173.73
d317a5e2b3f88c5f,Warlley Alves,71,170,72,2.88,46,4.09,49,1.22,44,80,0.9,6,3,3,-1,1458.42,1526.8,1261.32
d156513a19acf856,Sam Alvey,74,205,75,3.2,45,3.25,55,0.1,25,84,0.1,10,6,4,-1,1530.86,1592.54,1265.02
20821819c401ced8,Andre Amado,72,154,75,2.27,24,5.91,63,0,0,20,0,0,3,-3,-3,1208.51,1333.71,1256.18
1e327b281ef6a745,Adlan Amagov,74,170,76,3.29,47,0.82,78,5.84,56,100,0,5,1,4,3,1505.91,1505.91,1222.78
c912f676692c353a,Jimmy Ambriz,74,315,75,0.83,29,3.76,40,3.13,57,100,0.8,0,3,-3,-3,987.19,1329.06,1176.71
d562b12b8fe88336,JJ Ambrose,70,170,75,3.16,69,6.32,33,0,0,50,0,0,1,-1,-1,1412.77,1469.28,1135.1
87a1dc546b1c5caf,Makwan Amirkhani,70,145,72,1.75,49,1.6,59,3.84,48,57,1.6,4,1,3,1,1428.26,1428.26,1150.98
23a8c33869bf5392,Karl Amoussou,71,185,75,1.47,34,2.67,54,0,0,25,1,0,1,-1,-1,1474,1516.86,1213.02
53adf5b845d91e4a,Bertrand Amoussou,68,190,75.9047619,6.75,39,2.01,83,0,0,0,0,1,0,1,1,1007.15,1007.15,1000
cad24459b28592ca,Eryk Anders,73,185,75,2.87,51,3.43,45,2.48,42,58,0.2,3,2,1,1,1449.86,1488.07,1152.26
19ba965651486013,Derek Anderson,72,155,75,3.97,37,3.08,61,0.34,14,60,0,0,0,0,0,1425.93,1439.28,1198.67
5e4eec08896c9423,Corey Anderson,75,205,79,4.55,47,2.2,59,5.48,52,75,0,8,4,4,1,1546.78,1546.78,1351.16
a0e75f4a13eb73f1,Megan Anderson,72,145,73,1.73,44,3.13,33,0,0,50,0,0,1,-1,1,1251.01,1296.64,1108.32
3a314d9fa7c6825d,Douglas Silva de Andrade,67,135,68,3.92,36,4.08,61,0.89,57,68,0,3,2,1,1,1435.95,1435.95,1124.31
6a1901c62ab3870f,Jessica Andrade,61,115,62,6.58,51,5.04,51,3.2,58,75,0.5,10,4,6,3,1555.44,1555.44,1207
1562b12763cc8d67,Alex Andrade,71,200,75.9047619,0.2,36,2.6,53,0,0,25,0.8,0,2,-2,-2,1295.31,1295.31,1129.84
d221ee27afc7a60e,Viscardi Andrade,71,170,75,3.26,42,2.77,63,1.93,50,66,0.3,3,1,2,2,1377.02,1475.17,1162.58
00debc804e2b1cd4,Dylan Andrews,73,185,73,2.21,50,2.72,46,2.83,50,57,0.4,2,3,-1,-3,1265.25,1447.06,1170.37
46e2ca71fd5089cb,Reese Andy,72,205,75.9047619,2.87,50,3.5,58,0.67,20,40,0,0,2,-2,-2,1208.85,1301.92,1167.21
d802174b0c0c1f4e,Magomed Ankalaev,75,205,75,3.92,57,1.16,70,0,0,71,0,1,1,0,1,1430.48,1443.17,1234
d343df8ba11f4c4e,Nina Ansaroff,65,115,64,4.82,47,3.31,55,0.41,40,80,0.8,3,2,1,1,1310.64,1310.64,1112.29
af997f7611673880,Gadzhimurad Antigulov,71,205,70,1.78,53,5.45,21,9.51,50,0,3.8,2,1,1,-1,1463.36,1548.2,1153.72
25b31165758402dd,Adam Antolin,65,125,63,5.73,52,5,69,0,0,100,0,2,1,1,-1,1226.72,1370.2,1118.89
4665f9f909cd7214,Shinsho Anzai,67,170,70,3.23,58,3.75,45,1.83,16,75,0,2,2,0,-1,1312.23,1345.72,1144.26
79ded75550efc139,Shinya Aoki,71,154,75,0.97,58,1.25,58,2.54,41,60,4,26,4,22,8,1685.94,1774.39,1359.29
0c1a04afca64e38f,Josh Appelt,70,255,73,1.35,40,11.5,32,0,0,33,0,0,0,0,0,1268.54,1298.2,1117.19
269d103c96a4c3a5,Kenji Arai,70,145,75,8.79,27,10.29,39,0,0,0,0,0,1,-1,-1,1142.14,1238.24,1106.11
73ef22f25d0f70e2,Romie Aram,70,170,75,1.8,35,2.83,50,2.5,62,83,0,1,1,0,-1,1254.6,1280.28,1107.23
71002dbc1743b9a7,Felipe Arantes,68,135,73,2.37,45,2.66,64,0.93,47,41,0.7,5,6,-1,-3,1272.46,1429.76,1173.53
dbea8c1cb327ab3d,Igor Araujo,73,170,77,1.52,42,2.86,49,0.86,15,22,0.6,2,2,0,-2,1246.76,1492.34,1142.64
1291edf2d566a71a,Julio Arce,67,145,70,4.41,35,2.45,67,0.3,16,93,0.9,2,1,1,-1,1462.97,1526.09,1173.74
d25e39e74efb0a77,Art Arciniega,68,145,75,1.53,46,2.73,51,0,0,50,1,0,0,0,0,1235.66,1386.75,1086.86
3738e68d2261e60f,Andrei Arlovski,75,240,77,3.13,42,2.62,57,0.61,37,79,0.3,18,15,3,1,1401.67,1712.98,1399.16
bf0e700106d00e55,Austin Arnett,72,145,72,4.12,37,7.45,62,0.39,20,50,0.4,1,2,-1,1,1231.26,1384.33,1029.83
05fbfe628658c538,Ricardo Arona,71,205,75.9047619,1.66,48,1.15,57,2.41,48,58,1.2,8,4,4,-1,1447.74,1536.36,1324.58
770b9d4813c25902,Chalid Arrab,71,205,75.9047619,1.56,34,1.63,56,3.05,75,37,1,1,1,0,-1,1232.38,1232.38,1139.55
c136b2a8852da5bd,Akbarh Arreola,70,155,71,2.32,45,4.01,56,1.07,100,33,0.4,1,3,-2,-2,1258.66,1411.87,1165.52
61fb8098ccf81c7f,Antonio Arroyo,74,185,75,3.27,70,2.53,42,4,36,0,0,0,0,0,0,1199.62,1199.62,1057.78
de62052b2ede65ba,Matt Arroyo,70,170,72,1.62,47,2.01,58,2.12,36,100,5.3,1,2,-1,-2,1090.3,1206.13,1081.63
2dea80c069847321,Gilles Arsene,69,190,75.9047619,0.06,10,2.45,32,0,0,0,0,0,1,-1,-1,1031.76,1050,1155.33
91e3388e69060e69,Veta Arteaga,67,125,75,3.2,36,1.92,65,0,0,40,0,0,0,0,0,1162.34,1162.34,1105.73
49f78022126bf4a4,Cesar Arzamendia,71,155,71,5.37,45,5.2,56,7.32,75,0,2.4,0,2,-2,-2,1182.14,1288.65,1119.25
9be6020024133293,Cyril Asker,72,247,74,3.35,39,5.82,35,4.41,62,100,0.9,2,3,-1,-1,1243.4,1333.33,1168.21
06827d70c53ff0d9,Scott Askham,75,185,75,3.03,46,3.52,52,0.44,18,65,0.7,2,4,-2,-2,1476.19,1492.43,1165.65
ff222167cce02919,Bruno Assis,74,185,75,1.27,43,3.2,36,2,50,66,1,0,0,0,0,1283.55,1283.55,1106.47
d0d7160824278840,Junior Assuncao,69,145,72,3.31,62,2.06,44,2.43,24,66,0.7,2,3,-1,-1,1344.93,1467.37,1186.11
2f13e4020cea5b38,Raphael Assuncao,65,135,66,3.38,40,2.23,70,1.4,36,79,0.3,14,4,10,4,1726.43,1726.43,1293.59
210935fd21670f6d,Rich Attonito,70,170,72,2.28,47,2.13,59,0.74,37,75,0,3,2,1,-1,1327.29,1383.04,1162.71
196ed28337adc630,Pat Audinwood,72,155,75,1.17,12,4.31,41,0.8,50,0,0,0,2,-2,-2,1300.1,1300.1,1090.45
04643fd03d9159cc,Marcus Aurelio,70,155,74,1.42,33,2.27,59,1.69,27,27,1.3,5,8,-3,-4,1383.92,1514.95,1277.74
956dcac65e7b34d6,David Avellan,69,185,75,3.33,25,10,57,0,0,0,0,0,1,-1,-1,1069.82,1111.91,1099.89
8753e125f4499816,Blas Avena,72,170,74,2.34,47,3.36,43,2.37,80,50,1.8,3,3,0,-1,1150.81,1253.78,1185.47
4665cbf36b08193b,Chris Avila,70,145,72,2.37,30,4.17,48,0,0,46,0,0,2,-2,-2,1146.77,1190.07,1091.87
da603332ad41f165,Saad Awad,71,155,75,2.13,26,1.87,60,0.5,16,100,0.5,0,1,-1,-1,1477.28,1513.08,1227.05
26387c19f32dda0f,Javy Ayala,73,265,75,0.83,25,5,33,0,0,0,0,0,0,0,0,1276.82,1327.14,1225.94
6eaec40f724852f4,Jessin Ayari,72,155,73,3.58,38,3.4,59,0,0,33,0.3,1,2,-1,-2,1192.62,1229.32,1160.07
46d0a888d87d91ac,Abu Azaitar,69,185,76,3.2,37,1.27,57,1,100,25,0,1,0,1,1,1476.48,1476.48,1171.85
063649e21bc9d6d5,Luiz Azeredo,69,154,75,2.16,39,2.76,57,1.07,50,45,0.3,3,4,-1,-2,1306.67,1365.65,1240.61
9bcfb40dbcd50568,Luciano Azevedo,75,161,75,0.76,45,1.97,27,2.28,11,0,0,0,1,-1,-1,1321.39,1331.06,1170.63
39cc64bf0a269db9,Niklas Backstrom,73,145,74,1.12,41,3.65,40,2.92,80,72,2.2,1,2,-1,-2,1282,1347,1198.83
fd5b6598a3b70c0a,Seth Baczynski,75,170,74,3.08,31,3.14,51,0.89,16,48,0.8,5,6,-1,-3,1211.11,1451.45,1171.66
c0ab242c40decc55,Ryan Bader,74,205,74,2.82,43,1.39,71,3.37,44,80,0.4,15,5,10,2,1857.61,1857.61,1400.03
4fcf6e0c4e0e6664,Izabela Badurek,65,115,75,3.74,71,4.9,32,1.75,12,100,0,0,1,-1,-1,1053.43,1136.86,1027.29
3dd92ff9fb0412b3,Ali Bagautinov,64,125,65,2.85,42,3.09,52,2.51,36,65,0.3,4,3,1,-1,1437.63,1486.04,1203.97
e4d2564ea0e34e2b,Mehdi Baghdad,73,155,75,3.13,30,4.56,46,0,0,33,0,0,2,-2,-2,1153.54,1358.11,1170.29
aec185309b4843d0,Siyar Bahadurzada,71,185,73,3.49,49,2.22,52,1.24,83,68,0.5,4,2,2,1,1586.09,1611.75,1229.51
e2b8186b618b00c4,Shamar Bailey,69,155,75,1.56,20,3.91,69,1.5,33,37,0,2,3,-1,-2,1107.3,1361.78,1163.17
898337ef520fe4d3,Bryan Baker,75,185,75,1.78,52,2.83,45,0.44,50,37,0.9,2,1,1,-1,1442.31,1575.08,1258.65
04b39f4e8eb59d7c,Oluwale Bamgbose,71,185,78,2.45,48,2.7,55,0.94,33,37,0,1,4,-3,-3,1170.33,1280.78,1169.09
4c4b44e3cf5815b3,Stephen Banaszak,72,145,75,4.2,47,1.15,66,0,0,100,1.9,0,0,0,0,1149.83,1149.83,1169.36
5c2ce761399dc9c5,Marcin Bandel,70,155,70,0.79,50,5.26,23,0,0,0,0,0,2,-2,-2,1382.21,1382.21,1130.48
2c2caf2f2bab9df5,Humberto Bandenay,71,145,75,6.46,77,9.23,54,0,0,0,13.8,1,2,-1,-2,1338.82,1388.55,1113.83
9a2d3567abc02e34,Tae Hyun Bang,69,155,71,2.72,38,2.07,66,0.49,33,57,0.5,2,3,-1,-1,1294.56,1359.44,1181.59
9ddfb3369a3b0394,Antonio Banuelos,65,135,63,2.71,33,3.3,58,1.38,58,85,0.4,8,6,2,1,1238.55,1451.49,1196.95
2c99576fefe53c7c,Renan Barao,66,135,70,3.7,36,3.76,58,1.5,45,91,0.6,11,6,5,-3,1403.17,1777.63,1233.63
6a740daf1b279661,Maycee Barber,65,115,65,8.46,69,4.37,32,2.12,30,100,0,1,0,1,1,1253.01,1253.01,1119.96
a331233f597090a5,Bryan Barberena,72,170,72,4.98,49,3.71,49,0.34,40,47,0.3,5,3,2,1,1465.79,1485.37,1233.43
64a50dad704d1d49,Edson Barboza,71,155,75,3.64,41,4,60,0.49,50,80,0.1,13,6,7,1,1626.26,1724.89,1431.67
b9f28e7045fdfce7,Raoni Barcelos,67,145,67,7.14,56,8.88,54,3.92,75,66,0,1,0,1,1,1524.53,1524.53,1229.46
172c2135e70f87b7,Luke Barnatt,78,185,77,4.43,36,3.87,59,0.63,42,63,0.4,3,3,0,-3,1353.4,1457.74,1227.04
78a5eea49638685d,Nick Barnes,71,170,75,2.86,29,8.93,51,5.36,100,100,5.4,0,0,0,0,1273,1367.51,1144.78
ad3f53c454cbbead,Josh Barnett,75,250,78,3.2,50,2.11,57,1.26,55,55,1.4,21,8,13,1,1624.11,1694.83,1344.59
80c0bed43da0e27b,David Baron,66,155,75,1.17,30,2.1,56,0,0,14,0.7,0,2,-2,-2,1328.5,1509.36,1186.88
1652f3213655b935,Phil Baroni,69,170,72,2.77,45,3.93,40,1.46,47,60,0.5,7,13,-6,-6,1140.32,1307.59,1230.02
8fd1f27e86661ede,Alexandre Barros,69,170,75,0.98,40,4.05,36,1.84,50,100,0,0,1,-1,-1,1275.31,1397.08,1135.39
b69f24c500d783e7,Francimar Barroso,73,205,75,2.77,52,3.07,59,2.22,24,83,0,4,4,0,-2,1397.42,1468.49,1180.74
658c3465581ae46b,Pat Barry,71,235,74,2.72,52,3.54,59,0,0,76,0.2,5,7,-2,-2,1228.86,1298.47,1291.07
be0b310a12eb80b4,Enrique Barzola,67,145,70,3.52,43,2.26,69,6.17,52,75,0.3,5,1,4,4,1471.56,1471.56,1134.52
1cecc8fe6748a532,Stephen Bass,69,145,75,4.87,52,5.87,55,0,0,0,0,0,1,-1,-1,1231.81,1347.02,1087.53
8ef4a91ac694b7ce,Shayna Baszler,67,135,67,2.49,30,6.36,51,0.67,18,44,1.3,0,5,-5,-5,1096.62,1338.29,1162.22
55f446032177b119,Chris Beal,67,125,69,3.45,35,3.18,61,1.6,58,78,0.2,2,3,-1,-3,1135.12,1135.12,1016.67
74f13066b1417ef3,Rudy Bears,71,170,75,1.27,29,2.53,50,0,0,0,0,0,1,-1,-1,1132.56,1351.91,1206.64
4fd76e7ba8313457,Salvador Becerra,69,155,75,4.57,31,3.83,58,0,0,66,0,0,0,0,0,1219.23,1219.23,1052.66
b96939f2b8d88e82,Ariel Beck,66,125,66,4.44,34,4.31,64,0,0,0,0,0,1,-1,-1,940.19,1129.11,1065.74
ce05955c26c3c090,Eric Bedard,74,239,75,6.37,35,8.54,52,0,0,0,0,0,0,0,0,953.45,1131.29,1081.6
ffc3e6daaa6da0b7,Johnny Bedford,70,135,71,4.53,50,1.75,63,1.83,62,62,0,2,3,-1,-2,1278.84,1412.63,1151.02
b16a7e6a627e9789,Chase Beebe,67,135,67,2.17,38,1.64,69,2.49,42,41,0.9,2,5,-3,-5,1217.95,1472.9,1172.91
babc6b5745335f18,Lyle Beerbohm,70,155,75,1.98,55,1.61,54,2.1,23,64,0.3,3,2,1,-2,1478.47,1517.82,1120.52
cbd3e590a85b18c5,Mirsad Bektic,68,145,70,2.92,46,1.42,62,3.59,53,100,0.4,6,1,5,1,1586.44,1586.44,1195.69
4130a743d9d22163,Alan Belcher,74,185,73,2.7,41,3.1,59,0.44,26,55,0.9,9,6,3,-2,1492.08,1588.37,1263.95
0ee783aa00e468f0,Vitor Belfort,72,185,74,1.59,46,2.83,50,1.02,60,53,0.6,24,14,10,-1,1591.92,1724.2,1399.39
ec71a892fada28c7,Marco Beltran,68,125,69,2.07,37,1.93,63,0.7,50,46,0.2,3,3,0,-3,1161.98,1275.43,1202.76
46baf0f57edfa4df,Joey Beltran,73,185,75,4.92,36,5.27,54,0.48,18,75,0,3,7,-4,-1,1228.87,1384.38,1257.64
80eacd4da0617c57,Joseph Benavidez,64,125,65,3.44,32,2.5,64,1.26,27,66,0.7,18,5,13,1,1636.22,1714.53,1335.77
436f970c9ea9169c,Gabriel Benitez,68,145,71,4.23,42,2.6,73,0.23,100,56,1.6,5,2,3,2,1440.16,1440.16,1151.89
8dc4f34c1f50d00d,Charles Bennett,68,155,75,1.39,39,1.35,64,2.02,100,36,2,3,3,0,1,874.22,1300.59,1132.23
c3ac8d0da7b05772,Josh Bennett,76,259,75,2.9,40,5.8,43,1.5,100,100,0,0,1,-1,-1,934.36,1253.95,1056.92
404ecb2700844072,DeAnna Bennett,64,125,68,3.13,58,3.27,58,0,0,0,1,0,0,0,0,1219.82,1412.64,1154.67
5431dccc09118234,Lance Benoist,71,170,73,3.68,51,2.7,56,1.5,33,61,0,2,2,0,1,1267.67,1274.34,1172.21
20999e27ddd94bda,Ryan Benoit,65,125,68,2.38,36,3.2,59,0.24,20,62,0.2,3,3,0,1,1282.25,1282.25,1176.39
21b1132949f2a9b0,Steve Berger,71,170,75,1,27,3.26,36,0.84,40,16,1.7,0,3,-3,-2,960.13,1255.21,1153.01
2891c9f7b26b26fc,Bret Bergmark,69,170,75,2.78,52,2.78,37,4.17,100,50,4.2,1,1,0,1,1256.36,1256.36,1204.21
e3779ef06e98f185,Keith Berish,72,205,73,3.58,36,4.81,62,1.76,40,0,0,0,1,-1,-1,1222.03,1265.84,1171.39
2dc1bc1a02961656,Manny Bermudez,70,135,71,1.76,45,2.7,61,1.76,20,0,8.8,2,0,2,2,1460.16,1460.16,1100.35
6f242453c91a5af0,Dennis Bermudez,66,145,66,4.44,45,3.2,59,3.8,38,82,1,9,7,2,-4,1392.66,1620.7,1313.74
5b2325cd70dbe2ea,Talita Bernardo,64,135,68,2.85,46,3.65,58,2,25,50,0.7,1,2,-1,1,1172.74,1194.46,1080.6
66766984842c13dc,Edson Berto,66,155,75,1.76,36,4.62,47,5.47,40,0,2.7,1,2,-1,-2,1160.02,1311.39,1140.64
aebfb84d1f6d2d8c,Allen Berube,68,155,75,0.92,80,0.92,33,6.87,100,0,3.4,0,1,-1,-1,1059.09,1084.01,1093.18
8ba8e8d7eafa7267,Anton Berzin,74,205,75.9047619,4.4,46,6.8,67,2,28,0,1,0,0,0,0,1200.88,1268.52,1171.74
0b8d512c79b4baf3,Matt Bessette,70,145,70,4.36,41,4.45,58,0.64,28,61,0.3,0,2,-2,-2,1355.07,1494.5,1204.66
87f19d19f4cb73f8,Magomed Bibulatov,65,125,65,3.37,44,1.08,60,1.8,28,100,0,1,1,0,-1,1475.69,1547.11,1198.92
1efa064872f089d0,David Bielkheden,70,155,71,1.11,57,1.64,54,2.65,63,14,0,1,3,-2,-1,1439.76,1439.76,1168.6
b3b6e80b7d5f8f0d,Jeremiah Billington,69,205,75.9047619,1.6,62,7.06,35,0,0,50,0,0,1,-1,-1,1214.83,1244.17,980.96
c5a126ace82a6025,Anthony Birchak,68,135,69,3.98,35,2.26,66,0.68,16,83,0,2,2,0,1,1255.89,1407.19,1208.29
8a22c6b4d29880a3,Chris Birchler,75,205,79,9.35,46,14.83,35,0,0,0,0,0,0,0,0,1148.26,1255.65,1129.98
2b93ebd9f5417ad2,Michael Bisping,73,185,75,4.33,38,2.71,65,1.05,43,63,0.3,23,9,14,-2,1703.76,1803.52,1373.78
99df7d0a2a08a8a8,Jan Blachowicz,74,205,78,3.64,50,3.01,53,1.59,54,55,0.4,6,4,2,4,1582.94,1582.94,1271.32
b2f743746e8dcfa2,Jason Black,68,155,75,1.06,47,2.6,45,0.48,33,28,6.2,2,3,-1,-3,1304.99,1573.8,1141.77
7e69a4b0961aa555,Brad Blackburn,70,170,73,4.55,35,3.59,65,0.93,50,76,0.7,3,2,1,-2,1191.89,1382.65,1172.33
4a1329cc8eb0928a,Maximo Blanco,68,145,71,4.11,44,3.19,66,1.85,36,63,0.3,4,6,-2,-2,1335.49,1411.84,1269.45
fa6796c55d6c5440,Curtis Blaydes,76,265,80,4.2,50,2.26,56,6.82,57,25,0,5,1,4,1,1564.28,1564.28,1309.68
35d6337320a4ae48,Arlene Blencowe,65,145,75,2.31,43,2.1,43,0,0,55,0.6,0,0,0,0,1241.44,1274.92,1126.86
ecdf14f4f8643d39,Byron Bloodworth,68,135,69,1.82,28,5.18,50,0,0,0,0,0,2,-2,-2,1130.44,1181.94,1098.08
f348d05403fad037,Dan Bobish,74,345,75,2.06,44,1.74,34,2.44,42,0,1.6,1,4,-3,-3,1265.55,1298,1103.51
cf9d24e4bd0cf2ce,Mark Bocek,68,155,75,2.34,43,2.32,60,3.65,36,31,1.3,8,5,3,1,1482.27,1502.51,1346.72
c5af5750e8bae4f0,Kyle Bochniak,67,145,70,2.56,31,4.31,60,1,20,62,0,2,3,-1,1,1284.38,1304.59,1130.35
984d15d5dc7bfcf9,James Bochnovic,76,205,81,0.65,26,3.64,21,0,0,0,0,0,2,-2,-2,1192.5,1296.87,1056.53
c80095f6092271a7,Tim Boetsch,72,185,74,2.94,51,2.86,56,1.56,35,57,0.8,12,11,1,-1,1508.84,1632.22,1386.75
8a56ea383fd26e52,Galore Bofando,71,170,72,3.63,45,3.63,54,2.37,100,50,0,1,1,0,-1,1127.58,1140.57,1077.64
d227958e8a0c1466,Kotetsu Boku,69,154,75,2.47,42,2.8,53,0,0,0,0,0,1,-1,-1,1367.18,1437.86,1218.91
9d455d5cfe6a0e35,Kyle Bolt,74,185,75,7.27,52,7.27,45,0,0,0,0,0,0,0,0,1117.14,1187.04,1049.01
8691881b31c16b88,Luc Bondole,74,205,75.9047619,3.35,51,2.04,62,0,0,0,1.8,0,0,0,0,1135.54,1225.19,1088.97
