,id,name,id_opp,name_opp,event_id,event_name,elo,elo_opp,height_diff,reach_diff,ss_min_diff,str_acc_diff,str_a_min_diff,str_def_diff,td_avg_diff,td_acc_diff,td_def_diff,sub_avg_diff,wins_diff,losses_diff,momentum_diff,wl_diff_diff,outcome
618,d1a1314976c50bef,Josh Neer,ccd1299e0345e0ce,Melvin Guillard,2ee09ec2a0695eb9,UFC Fight Night 3,967.6187676215391,1030.0,2.0,4.0,0.33000000000000007,6.0,1.7799999999999998,-8.0,-0.20999999999999996,-29.0,-15.0,1.1,-6.0,0.0,-2.0,-6.0,W
619,ccd1299e0345e0ce,Melvin Guillard,d1a1314976c50bef,Josh Neer,2ee09ec2a0695eb9,UFC Fight Night 3,1030.0,967.6187676215391,-2.0,-4.0,-0.33000000000000007,-6.0,-1.7799999999999998,8.0,0.20999999999999996,29.0,15.0,-1.1,6.0,0.0,2.0,6.0,L
620,d43a048a880efdff,Chris Leben,cb46dface0e28a2c,Jorge Rivera,2ee09ec2a0695eb9,UFC Fight Night 3,1076.1173071568628,1004.4809294410973,-2.0,1.0,-0.29000000000000004,-6.0,0.22999999999999998,-2.0,0.29999999999999993,-9.0,-10.0,0.7000000000000001,6.0,3.0,-5.0,3.0,W
621,cb46dface0e28a2c,Jorge Rivera,d43a048a880efdff,Chris Leben,2ee09ec2a0695eb9,UFC Fight Night 3,1004.4809294410973,1076.1173071568628,2.0,-1.0,0.29000000000000004,6.0,-0.22999999999999998,2.0,-0.29999999999999993,9.0,10.0,-0.7000000000000001,-6.0,-3.0,5.0,-3.0,L
622,6da99156486ed6c2,Joshua Burkman,d814f5192e58fb2f,Drew Fickett,2ee09ec2a0695eb9,UFC Fight Night 3,1030.0,1039.4808189078778,0.0,2.0,0.3599999999999999,2.0,0.8399999999999999,-6.0,1.2299999999999998,1.0,42.0,-1.9000000000000001,1.0,8.0,-4.0,-7.0,W
623,d814f5192e58fb2f,Drew Fickett,6da99156486ed6c2,Joshua Burkman,2ee09ec2a0695eb9,UFC Fight Night 3,1039.4808189078778,1030.0,0.0,-2.0,-0.3599999999999999,-2.0,-0.8399999999999999,6.0,-1.2299999999999998,-1.0,-42.0,1.9000000000000001,-1.0,-8.0,4.0,7.0,L
624,c6a33ff198aaaeeb,Stephan Bonnar,a7f4d0902bb64092,James Irvin,2ee09ec2a0695eb9,UFC Fight Night 3,1005.1299207203085,1002.075613373335,2.0,3.0,0.73,-10.0,-0.8500000000000001,17.0,1.32,40.0,24.0,0.5,4.0,2.0,2.0,2.0,W
625,a7f4d0902bb64092,James Irvin,c6a33ff198aaaeeb,Stephan Bonnar,2ee09ec2a0695eb9,UFC Fight Night 3,1002.075613373335,1005.1299207203085,-2.0,-3.0,-0.73,10.0,0.8500000000000001,-17.0,-1.32,-40.0,-24.0,-0.5,-4.0,-2.0,-2.0,-2.0,L
626,2a542ee8a8b83559,Tim Sylvia,e091482fa6648261,Assuerio Silva,2ee09ec2a0695eb9,UFC Fight Night 3,1055.6857778860779,1000.0,10.0,5.0,2.8100000000000005,-5.0,-1.5900000000000003,7.0,-2.5500000000000003,66.0,50.0,-1.7,7.0,1.0,2.0,6.0,W
627,e091482fa6648261,Assuerio Silva,2a542ee8a8b83559,Tim Sylvia,2ee09ec2a0695eb9,UFC Fight Night 3,1000.0,1055.6857778860779,-10.0,-5.0,-2.8100000000000005,5.0,1.5900000000000003,-7.0,2.5500000000000003,-66.0,-50.0,1.7,-7.0,-1.0,-2.0,-6.0,L
628,b9d0fd83bb8a147a,Keith Jardine,22d1e00e1aabb7c9,Mike Whitehead,977081bc01197656,UFC 57: Liddell vs Couture 3,1030.0,1000.0,1.0,0.12307692307692264,1.63,3.0,0.6200000000000001,0.0,-2.41,2.0,-15.0,0.39999999999999997,9.0,5.0,-1.0,4.0,W
629,22d1e00e1aabb7c9,Mike Whitehead,b9d0fd83bb8a147a,Keith Jardine,977081bc01197656,UFC 57: Liddell vs Couture 3,1000.0,1030.0,-1.0,-0.12307692307692264,-1.63,-3.0,-0.6200000000000001,0.0,2.41,-2.0,15.0,-0.39999999999999997,-9.0,-5.0,1.0,-4.0,L
630,cbfd1d34356a004c,Jeff Monson,06f0ffa6446c5b6d,Branden Lee Hinkle,977081bc01197656,UFC 57: Liddell vs Couture 3,944.4433332473262,1000.0,-6.0,-1.0,-1.64,-39.0,-1.04,33.0,-3.28,-45.0,0.0,-3.5999999999999996,5.0,4.0,0.0,1.0,W
631,06f0ffa6446c5b6d,Branden Lee Hinkle,cbfd1d34356a004c,Jeff Monson,977081bc01197656,UFC 57: Liddell vs Couture 3,1000.0,944.4433332473262,6.0,1.0,1.64,39.0,1.04,-33.0,3.28,45.0,0.0,3.5999999999999996,-5.0,-4.0,0.0,-1.0,L
632,f0abbb6f3444dae7,Paul Buentello,d26934530dc5b248,Gilbert Aldana,977081bc01197656,UFC 57: Liddell vs Couture 3,1035.1397711030418,1000.0,1.0,2.0,0.3799999999999999,-9.0,-2.4299999999999997,26.0,-2.38,-7.0,6.0,0.4,8.0,2.0,0.0,6.0,W
633,d26934530dc5b248,Gilbert Aldana,f0abbb6f3444dae7,Paul Buentello,977081bc01197656,UFC 57: Liddell vs Couture 3,1000.0,1035.1397711030418,-1.0,-2.0,-0.3799999999999999,9.0,2.4299999999999997,-26.0,2.38,7.0,-6.0,-0.4,-8.0,-2.0,0.0,-6.0,L
634,7f955f71fa2ce7ac,Alessio Sakara,817e0bdf08efce2e,Elvis Sinosic,977081bc01197656,UFC 57: Liddell vs Couture 3,1030.0,926.8880969412656,-3.0,-5.0,2.83,10.0,-1.7999999999999998,6.0,2.18,78.0,62.0,-1.2,5.0,2.0,2.0,3.0,W
635,817e0bdf08efce2e,Elvis Sinosic,7f955f71fa2ce7ac,Alessio Sakara,977081bc01197656,UFC 57: Liddell vs Couture 3,926.8880969412656,1030.0,3.0,5.0,-2.83,-10.0,1.7999999999999998,-6.0,-2.18,-78.0,-62.0,1.2,-5.0,-2.0,-2.0,-3.0,L
636,d512d9f204059f57,Joe Riggs,f57a8a52ca401ed9,Nick Diaz,977081bc01197656,UFC 57: Liddell vs Couture 3,1010.587884769391,1048.3804852338867,-1.0,-6.0,-3.0199999999999996,9.0,-1.87,-4.0,1.1300000000000001,22.0,2.0,-0.4,-10.0,3.0,-1.0,-13.0,W
637,f57a8a52ca401ed9,Nick Diaz,d512d9f204059f57,Joe Riggs,977081bc01197656,UFC 57: Liddell vs Couture 3,1048.3804852338867,1010.587884769391,1.0,6.0,3.0199999999999996,-9.0,1.87,4.0,-1.1300000000000001,-22.0,-2.0,0.4,10.0,-3.0,1.0,13.0,L
638,d468288756ae3982,Renato Sobral,2ee09ec2a0695eb9,Mike van Arsdale,977081bc01197656,UFC 57: Liddell vs Couture 3,1058.9850600341274,1006.7509248691397,-1.0,-0.8769230769230774,0.71,4.0,-0.3799999999999999,16.0,1.42,28.0,28.0,2.6,8.0,4.0,1.0,4.0,W
639,2ee09ec2a0695eb9,Mike van Arsdale,d468288756ae3982,Renato Sobral,977081bc01197656,UFC 57: Liddell vs Couture 3,1006.7509248691397,1058.9850600341274,1.0,0.8769230769230774,-0.71,-4.0,0.3799999999999999,-16.0,-1.42,-28.0,-28.0,-2.6,-8.0,-4.0,-1.0,-4.0,L
640,6aa1cbc1466e9a0b,Marcio Cruz,1ff9589f9065a9ed,Frank Mir,977081bc01197656,UFC 57: Liddell vs Couture 3,1030.0,1116.9210666215567,1.0,-4.0,0.7399999999999998,-1.0,-2.33,30.0,-1.49,-33.0,-17.0,-0.3999999999999999,-14.0,-9.0,0.0,-5.0,W
641,1ff9589f9065a9ed,Frank Mir,6aa1cbc1466e9a0b,Marcio Cruz,977081bc01197656,UFC 57: Liddell vs Couture 3,1116.9210666215567,1030.0,-1.0,4.0,-0.7399999999999998,1.0,2.33,-30.0,1.49,33.0,17.0,0.3999999999999999,14.0,9.0,0.0,5.0,L
642,fa315e6c77eee106,Brandon Vera,27fc9218a3653e3c,Justin Eilers,977081bc01197656,UFC 57: Liddell vs Couture 3,1030.0,977.8162687396067,2.0,1.0,1.2499999999999998,26.0,-3.7499999999999996,5.0,0.7,53.0,59.0,0.2,8.0,3.0,-1.0,5.0,W
643,27fc9218a3653e3c,Justin Eilers,fa315e6c77eee106,Brandon Vera,977081bc01197656,UFC 57: Liddell vs Couture 3,977.8162687396067,1030.0,-2.0,-1.0,-1.2499999999999998,-26.0,3.7499999999999996,-5.0,-0.7,-53.0,-59.0,-0.2,-8.0,-3.0,1.0,-5.0,L
644,a390eb8a9b2df298,Chuck Liddell,0aa92558424ced9e,Randy Couture,977081bc01197656,UFC 57: Liddell vs Couture 3,1196.4836799484942,1132.7941119363684,1.0,1.0,0.1200000000000001,-22.0,1.18,-3.0,-2.34,29.0,23.0,-0.5,2.0,-1.0,-2.0,3.0,W
645,0aa92558424ced9e,Randy Couture,a390eb8a9b2df298,Chuck Liddell,977081bc01197656,UFC 57: Liddell vs Couture 3,1132.7941119363684,1196.4836799484942,-1.0,-1.0,-0.1200000000000001,22.0,-1.18,3.0,2.34,-29.0,-23.0,0.5,-2.0,1.0,2.0,-3.0,L
646,62918a2118de08b2,Tom Murphy,49efbdc6c9f650c4,Icho Larenas,0e9869d712e81f8f,UFC 58: USA vs Canada,1000.0,1000.0,-1.0,0.0,2.33,56.0,-2.33,56.0,7.51,85.0,-14.0,2.5,1.0,-1.0,2.0,2.0,W
647,49efbdc6c9f650c4,Icho Larenas,62918a2118de08b2,Tom Murphy,0e9869d712e81f8f,UFC 58: USA vs Canada,1000.0,1000.0,1.0,-0.0,-2.33,-56.0,2.33,-56.0,-7.51,-85.0,14.0,-2.5,-1.0,1.0,-2.0,-2.0,L
648,5be86bb2f78fef2f,Jason Lambert,f3388d2cf7ab3f64,Rob MacDonald,0e9869d712e81f8f,UFC 58: USA vs Canada,1000.0,1000.0,0.0,-3.0,1.41,8.0,-0.19999999999999996,4.0,-5.84,-44.0,-52.0,-3.0000000000000004,3.0,2.0,-2.0,1.0,W
649,f3388d2cf7ab3f64,Rob MacDonald,5be86bb2f78fef2f,Jason Lambert,0e9869d712e81f8f,UFC 58: USA vs Canada,1000.0,1000.0,0.0,3.0,-1.41,-8.0,0.19999999999999996,-4.0,5.84,44.0,52.0,3.0000000000000004,-3.0,-2.0,2.0,-1.0,L
650,501b07aec9b8fc2d,Sam Stout,f34312c2ccfa0e00,Spencer Fisher,0e9869d712e81f8f,UFC 58: USA vs Canada,1000.0,1054.8700792796915,2.0,0.0,1.0,-15.0,1.0500000000000003,-7.0,-0.040000000000000036,8.0,17.0,-0.7000000000000001,0.0,3.0,0.0,-3.0,W
651,f34312c2ccfa0e00,Spencer Fisher,501b07aec9b8fc2d,Sam Stout,0e9869d712e81f8f,UFC 58: USA vs Canada,1054.8700792796915,1000.0,-2.0,-0.0,-1.0,15.0,-1.0500000000000003,7.0,0.040000000000000036,-8.0,-17.0,0.7000000000000001,0.0,-3.0,0.0,3.0,L
652,0a97691039c4bbfb,Mark Hominick,5f04e3d58d9ce982,Yves Edwards,0e9869d712e81f8f,UFC 58: USA vs Canada,1000.0,1114.4389297981813,-1.0,-5.0,1.17,0.0,1.8399999999999999,3.0,-0.51,13.0,2.0,0.20000000000000007,-7.0,-7.0,-2.0,0.0,W
653,5f04e3d58d9ce982,Yves Edwards,0a97691039c4bbfb,Mark Hominick,0e9869d712e81f8f,UFC 58: USA vs Canada,1114.4389297981813,1000.0,1.0,5.0,-1.17,0.0,-1.8399999999999999,-3.0,0.51,-13.0,-2.0,-0.20000000000000007,7.0,7.0,2.0,0.0,L
654,a8e6a69796280f17,Nate Marquardt,dbaaf42313af90fa,Joe Doerksen,0e9869d712e81f8f,UFC 58: USA vs Canada,1035.6474040715095,977.9935250080188,0.0,-1.0,1.28,7.0,-0.4700000000000002,5.0,-0.1499999999999999,18.0,37.0,-1.4999999999999998,11.0,5.0,-1.0,6.0,W
655,dbaaf42313af90fa,Joe Doerksen,a8e6a69796280f17,Nate Marquardt,0e9869d712e81f8f,UFC 58: USA vs Canada,977.9935250080188,1035.6474040715095,0.0,1.0,-1.28,-7.0,0.4700000000000002,-5.0,0.1499999999999999,-18.0,-37.0,1.4999999999999998,-11.0,-5.0,1.0,-6.0,L
656,6506c1d34da9c013,Georges St-Pierre,73c7cfa551289285,BJ Penn,0e9869d712e81f8f,UFC 58: USA vs Canada,1116.2642178511235,1155.8128044622986,2.0,6.0,1.0699999999999998,4.0,-1.7200000000000002,16.0,2.92,19.0,8.0,0.6000000000000001,10.0,-10.0,18.0,20.0,W
657,73c7cfa551289285,BJ Penn,6506c1d34da9c013,Georges St-Pierre,0e9869d712e81f8f,UFC 58: USA vs Canada,1155.8128044622986,1116.2642178511235,-2.0,-6.0,-1.0699999999999998,-4.0,1.7200000000000002,-16.0,-2.92,-19.0,-8.0,-0.6000000000000001,-10.0,10.0,-18.0,-20.0,L
658,9fe85152f351e737,Mike Swick,6888e31ce88f5b17,Steve Vigneault,0e9869d712e81f8f,UFC 58: USA vs Canada,1054.8492664203982,1000.0,3.0,2.0,0.16999999999999993,9.0,-3.46,10.0,1.06,50.0,-39.0,0.6,12.0,4.0,0.0,8.0,W
659,6888e31ce88f5b17,Steve Vigneault,9fe85152f351e737,Mike Swick,0e9869d712e81f8f,UFC 58: USA vs Canada,1000.0,1054.8492664203982,-3.0,-2.0,-0.16999999999999993,-9.0,3.46,-10.0,-1.06,-50.0,39.0,-0.6,-12.0,-4.0,0.0,-8.0,L
660,d897897060f10a3a,Rich Franklin,22e47b53e4ceb27c,David Loiseau,0e9869d712e81f8f,UFC 58: USA vs Canada,1168.7900412741456,1088.7006384620279,1.0,-1.0,2.51,0.0,-1.5700000000000003,19.0,0.8800000000000001,24.0,27.0,0.6,17.0,2.0,3.0,15.0,W
661,22e47b53e4ceb27c,David Loiseau,d897897060f10a3a,Rich Franklin,0e9869d712e81f8f,UFC 58: USA vs Canada,1088.7006384620279,1168.7900412741456,-1.0,1.0,-2.51,0.0,1.5700000000000003,-19.0,-0.8800000000000001,-24.0,-27.0,-0.6,-17.0,-2.0,-3.0,-15.0,L
662,48d1f690b763934c,Chael Sonnen,f5ff7bcdcfeba3ad,Trevor Prangley,b361180739bed4b0,UFC Fight Night 4,972.731003292862,1019.2943236090416,0.0,-1.0,0.4900000000000002,-17.0,-0.9199999999999999,14.0,0.43000000000000016,4.0,-8.0,-0.6,5.0,3.0,2.0,2.0,W
663,f5ff7bcdcfeba3ad,Trevor Prangley,48d1f690b763934c,Chael Sonnen,b361180739bed4b0,UFC Fight Night 4,1019.2943236090416,972.731003292862,0.0,1.0,-0.4900000000000002,17.0,0.9199999999999999,-14.0,-0.43000000000000016,-4.0,8.0,0.6,-5.0,-3.0,-2.0,-2.0,L
664,dd37fd509af89f15,Josh Koscheck,7342fcc41a4817fa,Ansar Chalangov,b361180739bed4b0,UFC Fight Night 4,1025.3121669034617,967.4160104786673,1.0,-2.0,1.1099999999999999,-30.0,0.5800000000000001,9.0,2.46,48.0,64.0,-7.199999999999999,15.0,8.0,-3.0,7.0,W
665,7342fcc41a4817fa,Ansar Chalangov,dd37fd509af89f15,Josh Koscheck,b361180739bed4b0,UFC Fight Night 4,967.4160104786673,1025.3121669034617,-1.0,2.0,-1.1099999999999999,30.0,-0.5800000000000001,-9.0,-2.46,-48.0,-64.0,7.199999999999999,-15.0,-8.0,3.0,-7.0,L
666,b369533a577fa97c,Dan Christison,4908c5ee68a50ee5,Brad Imes,b361180739bed4b0,UFC Fight Night 4,1000.0,970.0,1.0,0.0,1.5000000000000004,20.0,-0.3600000000000003,5.0,-1.72,-71.0,37.0,0.10000000000000009,1.0,-2.0,2.0,3.0,W
667,4908c5ee68a50ee5,Brad Imes,b369533a577fa97c,Dan Christison,b361180739bed4b0,UFC Fight Night 4,970.0,1000.0,-1.0,-0.0,-1.5000000000000004,-20.0,0.3600000000000003,-5.0,1.72,71.0,-37.0,-0.10000000000000009,-1.0,2.0,-2.0,-3.0,L
668,6f018c039b4d5d80,Jon Fitch,6da99156486ed6c2,Joshua Burkman,b361180739bed4b0,UFC Fight Night 4,1030.0,1060.8184365754857,2.0,4.0,-0.08000000000000007,7.0,-1.48,3.0,1.0700000000000003,15.0,-16.0,0.5,9.0,-9.0,4.0,18.0,W
669,6da99156486ed6c2,Joshua Burkman,6f018c039b4d5d80,Jon Fitch,b361180739bed4b0,UFC Fight Night 4,1060.8184365754857,1030.0,-2.0,-4.0,0.08000000000000007,-7.0,1.48,-3.0,-1.0700000000000003,-15.0,16.0,-0.5,-9.0,9.0,-4.0,-18.0,L
670,93ce4ac89e3d7652,Luke Cummo,c4b9296214f4c09c,Jason Von Flue,b361180739bed4b0,UFC Fight Night 4,970.0,1029.5570792246044,0.0,-1.0,-0.1499999999999999,7.0,-1.73,7.0,0.27,39.0,-16.0,-0.10000000000000009,1.0,0.0,0.0,1.0,W
671,c4b9296214f4c09c,Jason Von Flue,93ce4ac89e3d7652,Luke Cummo,b361180739bed4b0,UFC Fight Night 4,1029.5570792246044,970.0,0.0,1.0,0.1499999999999999,-7.0,1.73,-7.0,-0.27,-39.0,16.0,0.10000000000000009,-1.0,0.0,0.0,-1.0,L
672,d43a048a880efdff,Chris Leben,9583662df31d943f,Luigi Fioravanti,b361180739bed4b0,UFC Fight Night 4,1100.017914963255,1000.0,3.0,4.0,0.6400000000000001,0.0,0.6600000000000001,-17.0,-2.62,-22.0,-14.0,-0.09999999999999998,10.0,6.0,-3.0,4.0,W
673,9583662df31d943f,Luigi Fioravanti,d43a048a880efdff,Chris Leben,b361180739bed4b0,UFC Fight Night 4,1000.0,1100.017914963255,-3.0,-4.0,-0.6400000000000001,0.0,-0.6600000000000001,17.0,2.62,22.0,14.0,0.09999999999999998,-10.0,-6.0,3.0,-4.0,L
674,d1a1314976c50bef,Josh Neer,79899ecf62020f6d,Joe Stevenson,b361180739bed4b0,UFC Fight Night 4,1002.9480515854452,1030.0,4.0,2.0,1.2400000000000002,2.0,1.19,-2.0,-1.66,-10.0,7.0,-0.9000000000000001,-5.0,-2.0,1.0,-3.0,W
675,79899ecf62020f6d,Joe Stevenson,d1a1314976c50bef,Josh Neer,b361180739bed4b0,UFC Fight Night 4,1030.0,1002.9480515854452,-4.0,-2.0,-1.2400000000000002,-2.0,-1.19,2.0,1.66,10.0,-7.0,0.9000000000000001,5.0,2.0,-1.0,3.0,L
676,ee779c43a8926d52,Rashad Evans,84a067c46306a737,Sam Hoger,b361180739bed4b0,UFC Fight Night 4,1030.0,1025.313000055087,-2.0,-0.8769230769230774,1.07,12.0,0.16999999999999993,6.0,1.8599999999999999,6.0,44.0,-1.3,15.0,5.0,-3.0,10.0,W
677,84a067c46306a737,Sam Hoger,ee779c43a8926d52,Rashad Evans,b361180739bed4b0,UFC Fight Night 4,1025.313000055087,1030.0,2.0,0.8769230769230774,-1.07,-12.0,-0.16999999999999993,-6.0,-1.8599999999999999,-6.0,-44.0,1.3,-15.0,-5.0,3.0,-10.0,L
678,c6a33ff198aaaeeb,Stephan Bonnar,b9d0fd83bb8a147a,Keith Jardine,b361180739bed4b0,UFC Fight Night 4,1034.8661974176923,1057.4160104786672,2.0,2.0,-0.4900000000000002,2.0,0.029999999999999805,-7.0,0.14000000000000012,-5.0,-2.0,0.30000000000000004,-2.0,-1.0,1.0,-1.0,W
679,b9d0fd83bb8a147a,Keith Jardine,c6a33ff198aaaeeb,Stephan Bonnar,b361180739bed4b0,UFC Fight Night 4,1057.4160104786672,1034.8661974176923,-2.0,-2.0,0.4900000000000002,-2.0,-0.029999999999999805,7.0,-0.14000000000000012,5.0,2.0,-0.30000000000000004,2.0,1.0,-1.0,1.0,L
680,31ee470ef5dc8d7f,Thiago Alves,21321cdfba797c52,Derrick Noble,03688dc3c3af3ac1,UFC 59: Reality Check,1002.5839895213327,1000.0,0.0,-5.0,-2.6,0.0,-0.6600000000000001,5.0,0.74,68.0,63.0,0.3,14.0,9.0,-1.0,5.0,W
681,21321cdfba797c52,Derrick Noble,31ee470ef5dc8d7f,Thiago Alves,03688dc3c3af3ac1,UFC 59: Reality Check,1000.0,1002.5839895213327,0.0,5.0,2.6,0.0,0.6600000000000001,-5.0,-0.74,-68.0,-63.0,-0.3,-14.0,-9.0,1.0,-5.0,L
682,5be86bb2f78fef2f,Jason Lambert,6a92caba39b64752,Terry Martin,03688dc3c3af3ac1,UFC 59: Reality Check,1030.0,967.3683622737841,7.0,4.0,0.5299999999999998,17.0,-1.4199999999999997,-3.0,-1.6599999999999997,-4.0,-64.0,2.4,0.0,-2.0,-2.0,2.0,W
683,6a92caba39b64752,Terry Martin,5be86bb2f78fef2f,Jason Lambert,03688dc3c3af3ac1,UFC 59: Reality Check,967.3683622737841,1030.0,-7.0,-4.0,-0.5299999999999998,-17.0,1.4199999999999997,3.0,1.6599999999999997,4.0,64.0,-2.4,0.0,2.0,2.0,-2.0,L
684,4123fd4dcc1fe937,David Terrell,3410cf010558dc8b,Scott Smith,03688dc3c3af3ac1,UFC 59: Reality Check,1014.0569150238307,1000.0,1.0,5.0,0.47999999999999976,36.0,-3.2300000000000004,-13.0,5.41,44.0,-58.0,5.1,-2.0,-8.0,5.0,6.0,W
685,3410cf010558dc8b,Scott Smith,4123fd4dcc1fe937,David Terrell,03688dc3c3af3ac1,UFC 59: Reality Check,1000.0,1014.0569150238307,-1.0,-5.0,-0.47999999999999976,-36.0,3.2300000000000004,13.0,-5.41,-44.0,58.0,-5.1,2.0,8.0,-5.0,-6.0,L
686,349aaa3da11eb587,Karo Parisyan,7d3caf0f96f1b33d,Nick Thompson,03688dc3c3af3ac1,UFC 59: Reality Check,1088.6705061761254,1030.0,-3.0,-2.0,0.6200000000000001,-1.0,0.3899999999999999,9.0,4.209999999999999,-41.0,24.0,-1.6,7.0,1.0,2.0,6.0,W
687,7d3caf0f96f1b33d,Nick Thompson,349aaa3da11eb587,Karo Parisyan,03688dc3c3af3ac1,UFC 59: Reality Check,1030.0,1088.6705061761254,3.0,2.0,-0.6200000000000001,1.0,-0.3899999999999999,-9.0,-4.209999999999999,41.0,-24.0,1.6,-7.0,-1.0,-2.0,-6.0,L
688,cbfd1d34356a004c,Jeff Monson,6aa1cbc1466e9a0b,Marcio Cruz,03688dc3c3af3ac1,UFC 59: Reality Check,979.2000083371802,1067.3526058481402,-7.0,-1.0,-1.95,-16.0,1.36,-9.0,0.53,5.0,29.0,-0.9000000000000001,4.0,4.0,0.0,0.0,W
689,6aa1cbc1466e9a0b,Marcio Cruz,cbfd1d34356a004c,Jeff Monson,03688dc3c3af3ac1,UFC 59: Reality Check,1067.3526058481402,979.2000083371802,7.0,1.0,1.95,16.0,-1.36,9.0,-0.53,-5.0,-29.0,0.9000000000000001,-4.0,-4.0,0.0,0.0,L
690,8f2d9ee27f206f1f,Evan Tanner,8c3f3c43c8ceb778,Justin Levens,03688dc3c3af3ac1,UFC 59: Reality Check,1064.2429415159422,1000.0,1.0,-1.0,2.6799999999999997,39.0,-0.8500000000000001,16.0,2.55,43.0,-8.0,-1.4999999999999998,10.0,4.0,-3.0,6.0,W
691,8c3f3c43c8ceb778,Justin Levens,8f2d9ee27f206f1f,Evan Tanner,03688dc3c3af3ac1,UFC 59: Reality Check,1000.0,1064.2429415159422,-1.0,1.0,-2.6799999999999997,-39.0,0.8500000000000001,-16.0,-2.55,-43.0,8.0,1.4999999999999998,-10.0,-4.0,3.0,-6.0,L
692,2f732dd9210d301f,Tito Ortiz,fcffee71cff5530e,Forrest Griffin,03688dc3c3af3ac1,UFC 59: Reality Check,1128.7463437312256,1078.2466735211844,0.0,-3.0,-1.79,10.0,0.06999999999999984,-1.0,1.4200000000000002,-13.0,-3.0,-0.09999999999999998,3.0,5.0,-4.0,-2.0,W
693,fcffee71cff5530e,Forrest Griffin,2f732dd9210d301f,Tito Ortiz,03688dc3c3af3ac1,UFC 59: Reality Check,1078.2466735211844,1128.7463437312256,0.0,3.0,1.79,-10.0,-0.06999999999999984,1.0,-1.4200000000000002,13.0,3.0,0.09999999999999998,-3.0,-5.0,4.0,2.0,L
694,029880cdbf5ca089,Sean Sherk,f57a8a52ca401ed9,Nick Diaz,03688dc3c3af3ac1,UFC 59: Reality Check,1029.855401980054,1015.1300197271396,-7.0,-9.0,-3.26,-7.0,-0.8500000000000001,-6.0,2.7699999999999996,13.0,-4.0,-0.6,-10.0,-3.0,1.0,-7.0,W
695,f57a8a52ca401ed9,Nick Diaz,029880cdbf5ca089,Sean Sherk,03688dc3c3af3ac1,UFC 59: Reality Check,1015.1300197271396,1029.855401980054,7.0,9.0,3.26,7.0,0.8500000000000001,6.0,-2.7699999999999996,-13.0,4.0,0.6,10.0,3.0,-1.0,7.0,L
696,2a542ee8a8b83559,Tim Sylvia,3738e68d2261e60f,Andrei Arlovski,03688dc3c3af3ac1,UFC 59: Reality Check,1080.9182353546632,1145.4473395514099,5.0,3.0,1.1000000000000005,-1.0,-0.010000000000000231,4.0,-0.5,63.0,-4.0,-0.19999999999999998,-9.0,-10.0,0.0,1.0,W
697,3738e68d2261e60f,Andrei Arlovski,2a542ee8a8b83559,Tim Sylvia,03688dc3c3af3ac1,UFC 59: Reality Check,1145.4473395514099,1080.9182353546632,-5.0,-3.0,-1.1000000000000005,1.0,0.010000000000000231,-4.0,0.5,-63.0,4.0,0.19999999999999998,9.0,10.0,0.0,-1.0,L
698,ccd1299e0345e0ce,Melvin Guillard,2549d63da9c456cb,Rick Davis,a54a35a670d8e852,UFC 60: Hughes vs Gracie,994.6707160360938,1000.0,0.0,-7.0,-0.1299999999999999,-10.0,-4.34,2.0,1.3,63.0,61.0,0.2,12.0,8.0,0.0,4.0,W
699,2549d63da9c456cb,Rick Davis,ccd1299e0345e0ce,Melvin Guillard,a54a35a670d8e852,UFC 60: Hughes vs Gracie,1000.0,994.6707160360938,0.0,7.0,0.1299999999999999,10.0,4.34,-2.0,-1.3,-63.0,-61.0,-0.2,-12.0,-8.0,0.0,-4.0,L
700,270b89c00ef0c55c,Gabriel Gonzaga,0bc7e61d204f2137,Fabiano Scherner,a54a35a670d8e852,UFC 60: Hughes vs Gracie,1027.6580033510459,970.0,-1.0,1.0,0.81,14.0,-0.26000000000000023,19.0,1.7099999999999997,6.0,26.0,1.1,12.0,9.0,1.0,3.0,W
701,0bc7e61d204f2137,Fabiano Scherner,270b89c00ef0c55c,Gabriel Gonzaga,a54a35a670d8e852,UFC 60: Hughes vs Gracie,970.0,1027.6580033510459,1.0,-1.0,-0.81,-14.0,0.26000000000000023,-19.0,-1.7099999999999997,-6.0,-26.0,-1.1,-12.0,-9.0,-1.0,-3.0,L
702,f34312c2ccfa0e00,Spencer Fisher,eb29176b03dfa888,Matt Wiman,a54a35a670d8e852,UFC 60: Hughes vs Gracie,1020.1712165417243,1000.0,-3.0,2.0,-0.33999999999999986,-7.0,-0.2100000000000004,10.0,-1.7400000000000002,-8.0,-3.0,-1.0,-1.0,3.0,-4.0,-4.0,W
703,eb29176b03dfa888,Matt Wiman,f34312c2ccfa0e00,Spencer Fisher,a54a35a670d8e852,UFC 60: Hughes vs Gracie,1000.0,1020.1712165417243,3.0,-2.0,0.33999999999999986,7.0,0.2100000000000004,-10.0,1.7400000000000002,8.0,3.0,1.0,1.0,-3.0,4.0,4.0,L
704,8d26912cd2aeb366,Jeremy Horn,48d1f690b763934c,Chael Sonnen,a54a35a670d8e852,UFC 60: Hughes vs Gracie,1022.8748914452552,1006.7277034411293,0.0,0.0,-1.8900000000000001,-4.0,0.8899999999999999,-7.0,-1.98,-21.0,-37.0,0.7000000000000001,-1.0,-1.0,-2.0,0.0,W
