,id,name,height,weight,reach,ss_min,str_acc,str_a_min,str_def,td_avg,td_acc,td_def,sub_avg,wins,losses,wl_diff,momentum
0,15df64c02b6b0fde,Danny Abbadi,71,155.0,75.0,3.29,38,4.41,57,0.0,0,77,0.0,0,2,-2,-2
1,b361180739bed4b0,David Abbott,72,265.0,75.0,1.35,30,3.55,38,1.07,33,66,0.0,8,13,-5,-7
2,2f5cbecbbe18bac4,Shamil Abdurakhimov,75,235.0,76.0,2.44,45,2.24,60,1.5,26,66,0.2,4,2,2,2
3,c0ed7b208197e8de,Hiroyuki Abe,66,145.0,75.0,1.71,36,3.11,63,0.0,0,33,0.0,0,1,-1,0
4,5140122c3eecd307,Daichi Abe,71,170.0,71.0,3.8,33,4.49,56,0.33,50,0,0.0,1,2,-1,-2
5,c9f6385af6df66d7,Papy Abedi,71,185.0,74.0,2.8,55,3.15,48,3.47,57,50,1.3,1,3,-2,-1
6,aa6e591c2a2cdecd,Ricardo Abreu,71,185.0,73.0,3.79,31,3.98,68,2.13,42,100,0.7,1,1,0,-1
7,1c5879330d42255f,Daniel Acacio,68,180.0,75.0,3.52,36,2.85,62,0.33,20,81,0.0,2,2,0,-2
8,83b00f7597e5ac83,Juan Adams,77,265.0,81.0,9.38,65,3.08,47,1.97,100,80,0.0,1,0,1,1
9,a77633a989013265,Anthony Adams,72,185.0,77.0,3.4,47,5.6,44,0.0,0,0,0.0,0,0,0,0
10,1338e2c7480bdf9e,Israel Adesanya,76,185.0,80.0,4.51,55,2.08,71,0.0,0,85,0.3,4,0,4,4
11,ebc5af72ad5a28cb,Nick Agallar,68,155.0,75.0,0.69,11,4.56,42,0.0,0,0,0.0,0,1,-1,-1
12,cf946e03ba2e7666,Kevin Aguilar,67,145.0,72.0,4.53,50,4.33,56,0.0,0,81,0.0,1,0,1,1
13,8f382b3baa954d2a,Jessica Aguilar,63,115.0,63.0,5.42,52,6.98,56,1.23,26,44,0.0,1,3,-2,-1
14,9e3dbb9c68ed5d1a,Mike Aina,69,155.0,75.0,2.87,33,6.33,59,0.0,0,71,0.0,0,1,-1,0
15,2eada40ac8801559,Hitomi Akano,64,135.0,75.0,0.59,45,2.58,55,0.0,0,8,0.5,1,3,-2,-1
16,16690d100f995f8f,Omari Akhmedov,72,185.0,73.0,3.01,33,2.91,57,2.89,51,53,0.3,5,3,2,0
17,b0550072e5f0afa7,Yoshihiro Akiyama,70,170.0,73.0,3.1,41,3.62,57,2.29,67,92,1.0,14,6,8,-1
18,38b50fd1e1b5b656,Razak Al-Hassan,74,205.0,75.87692307692308,3.27,39,3.14,60,0.65,14,57,0.0,0,2,-2,-2
19,1cf1310684a841f5,Mostapha Al-Turk,74,245.0,77.0,1.36,19,3.61,53,0.0,0,0,0.0,0,3,-3,-3
20,7bd94b60d7521e4a,John Albert,68,135.0,68.0,3.05,49,2.82,35,0.0,0,50,6.1,1,4,-3,-4
21,c482c8605455a213,Junior Albini,75,264.0,74.0,4.03,50,6.17,53,0.77,50,100,0.0,1,2,-1,-2
22,e76d9f656ceb82ab,Alexandra Albu,62,115.0,63.0,5.26,51,5.01,41,3.18,55,81,0.6,2,0,2,2
23,2f95a3c6d58b2aad,Iuri Alcantara,69,135.0,71.0,2.72,45,2.79,49,1.44,62,60,0.8,11,7,4,-1
24,7c6e87729e824ef4,Ildemar Alcantara,74,185.0,78.0,1.93,38,2.63,50,2.0,68,81,0.9,4,3,1,-1
25,c487223b0289bda9,Hector Aldana,71,170.0,72.0,4.36,41,5.21,62,1.21,100,0,0.0,0,2,-2,-2
26,d26934530dc5b248,Gilbert Aldana,73,250.0,75.0,2.91,54,6.26,26,2.57,40,33,0.0,0,2,-2,-2
27,578ef12674df1e6a,Irene Aldana,69,135.0,68.0,6.35,43,7.08,61,0.5,50,95,0.0,2,2,0,2
28,d0f3959b4a9747e6,Jose Aldo,67,145.0,70.0,3.51,44,2.94,67,0.73,68,92,0.2,17,3,14,1
29,6fd953151d981979,JJ Aldrich,65,115.0,67.0,3.72,39,3.87,63,0.25,16,58,0.0,3,1,2,3
30,fe5a9547479396ab,Jim Alers,69,145.0,71.0,2.9,40,4.38,56,2.26,41,80,0.3,1,2,-1,-1
31,7a15f3694c5cbc02,John Alessio,70,155.0,72.0,1.87,35,2.46,57,1.78,36,72,1.0,5,8,-3,-4
32,8fd76e1b49c00ae2,Kenneth Alexander,69,155.0,75.0,0.88,19,2.2,66,4.71,26,0,0.0,0,1,-1,-1
33,0541480fbf719d86,Houston Alexander,72,205.0,72.0,3.06,54,3.2,52,1.19,57,33,0.0,2,4,-2,-4
34,b757c73f443d4fca,Olaf Alfonso,74,170.0,75.0,0.74,26,5.33,37,0.0,0,22,0.6,0,4,-4,-4
35,eae431e70064e046,Abdul Razak Alhassan,70,170.0,73.0,4.59,46,4.2,59,0.57,33,53,0.0,4,1,3,3
36,e70de1859b7ee78e,Sultan Aliev,71,170.0,74.0,1.26,51,2.35,52,1.62,50,100,0.0,1,2,-1,-1
37,6ebe96a116e79e52,John Allan,73,205.0,75.87692307692308,3.46,65,3.92,35,0.0,0,57,0.0,0,0,0,0
38,1e13936d708bcff7,George Allen,74,205.0,75.87692307692308,0.8,38,3.1,43,0.0,0,50,0.0,0,1,-1,-1
39,040a74bb0a465c54,Arnold Allen,68,145.0,70.0,2.12,33,1.78,57,2.21,57,66,0.8,4,0,4,4
40,c4fe2e9a06ea5bcb,Benny Alloway,71,170.0,75.0,1.28,49,1.9,59,0.62,50,26,0.0,1,2,-1,-2
41,67a992d4cff22466,Ericka Almeida,66,115.0,68.0,1.07,39,3.33,43,0.5,33,37,0.0,0,2,-2,-2
42,f16ddfa31236efed,Estefani Almeida,64,125.0,75.0,3.13,37,6.07,42,0.0,0,0,0.0,0,0,0,0
43,d615d6a10a4704cd,Magno Almeida,72,155.0,75.0,1.67,36,2.6,41,0.0,0,40,5.0,0,2,-2,-2
44,91186547a7f3f758,Ricardo Almeida,72,170.0,74.0,2.02,49,1.2,61,3.74,38,31,1.2,8,5,3,-1
45,2b074403b7c6cdb4,Thomas Almeida,67,135.0,70.0,5.66,45,4.65,64,0.0,0,75,0.0,5,3,2,-2
46,c6bf75775b278ed8,Mauricio Alonso,74,170.0,75.0,5.74,34,1.91,67,0.0,0,0,0.0,0,0,0,0
47,c11036da9162cb5f,Mike Altman,70,185.0,75.0,1.56,20,2.08,75,0.0,0,0,0.0,0,1,-1,-1
48,4438482bd1d5a029,Jaime Alvarez,68,125.0,69.0,2.73,40,4.53,56,1.0,33,50,0.0,0,0,0,0
49,33a331684283900f,Eddie Alvarez,69,155.0,69.0,4.32,41,4.39,55,2.92,36,92,0.5,8,4,4,-1
50,e741536153227386,Sean Alvarez,72,235.0,75.0,0.89,37,3.25,47,0.0,0,0,0.0,0,1,-1,-1
51,dc5a6b2fdb27e7dc,Amilcar Alves,72,170.0,75.0,0.5,46,2.02,30,0.0,0,53,0.0,0,2,-2,-2
52,d317a5e2b3f88c5f,Warlley Alves,71,170.0,72.0,2.88,46,4.09,49,1.22,44,80,0.9,6,3,3,-1
53,31ee470ef5dc8d7f,Thiago Alves,69,170.0,70.0,3.61,40,3.13,64,0.74,68,63,0.3,14,10,4,-2
54,d156513a19acf856,Sam Alvey,74,205.0,75.0,3.2,45,3.25,55,0.1,25,84,0.1,10,6,4,-1
55,20821819c401ced8,Andre Amado,72,154.0,75.0,2.27,24,5.91,63,0.0,0,20,0.0,0,3,-3,-3
56,1e327b281ef6a745,Adlan Amagov,74,170.0,76.0,3.29,47,0.82,78,5.84,56,100,0.0,5,1,4,3
57,c912f676692c353a,Jimmy Ambriz,74,315.0,75.0,0.83,29,3.76,40,3.13,57,100,0.8,0,3,-3,-3
58,d562b12b8fe88336,JJ Ambrose,70,170.0,75.0,3.16,69,6.32,33,0.0,0,50,0.0,0,1,-1,-1
59,87a1dc546b1c5caf,Makwan Amirkhani,70,145.0,72.0,1.75,49,1.6,59,3.84,48,57,1.6,4,1,3,1
60,23a8c33869bf5392,Karl Amoussou,71,185.0,75.0,1.47,34,2.67,54,0.0,0,25,1.0,0,1,-1,-1
61,53adf5b845d91e4a,Bertrand Amoussou,68,190.0,75.87692307692308,6.75,39,2.01,83,0.0,0,0,0.0,1,0,1,1
62,4b450aa602611baa,Angel De Anda,69,225.0,75.0,5.68,46,6.32,47,0.0,0,0,0.0,0,0,0,0
63,cad24459b28592ca,Eryk Anders,73,185.0,75.0,3.12,50,3.89,49,2.05,41,66,0.2,3,3,0,-2
64,5e4eec08896c9423,Corey Anderson,75,205.0,79.0,4.55,47,2.2,59,5.48,52,75,0.0,8,4,4,2
65,19ba965651486013,Derek Anderson,72,155.0,75.0,3.97,37,3.08,61,0.34,14,60,0.0,0,0,0,0
66,a0e75f4a13eb73f1,Megan Anderson,72,145.0,73.0,1.73,44,3.13,33,0.0,0,50,0.0,0,1,-1,-1
67,6a1901c62ab3870f,Jessica Andrade,61,115.0,62.0,6.58,51,5.04,51,3.2,58,75,0.5,10,4,6,3
68,1562b12763cc8d67,Alex Andrade,71,200.0,75.87692307692308,0.2,36,2.6,53,0.0,0,25,0.8,0,2,-2,-2
69,d221ee27afc7a60e,Viscardi Andrade,71,170.0,75.0,3.26,42,2.77,63,1.93,50,66,0.3,3,1,2,2
70,3a314d9fa7c6825d,Douglas Silva de Andrade,67,135.0,68.0,3.92,36,4.08,61,0.89,57,68,0.0,3,2,1,1
71,00debc804e2b1cd4,Dylan Andrews,73,185.0,73.0,2.21,50,2.72,46,2.83,50,57,0.4,2,3,-1,-3
72,46e2ca71fd5089cb,Reese Andy,72,205.0,75.87692307692308,2.87,50,3.5,58,0.67,20,40,0.0,0,2,-2,-2
73,6a2f7c151031653d,Rafael Dos Anjos,68,170.0,70.0,3.62,45,3.32,62,1.96,40,58,0.7,17,9,8,-2
74,d802174b0c0c1f4e,Magomed Ankalaev,75,205.0,75.0,3.92,57,1.16,70,0.0,0,71,0.0,1,1,0,1
75,d343df8ba11f4c4e,Nina Ansaroff,65,115.0,64.0,5.09,46,3.31,55,0.34,40,80,0.7,4,2,2,4
76,af997f7611673880,Gadzhimurad Antigulov,71,205.0,70.0,1.78,53,5.45,21,9.51,50,0,3.8,2,1,1,-1
77,25b31165758402dd,Adam Antolin,65,125.0,63.0,5.73,52,5.0,69,0.0,0,100,0.0,2,1,1,-1
78,78d48d3874dacafd,Zu Anyanwu,73,251.0,77.0,2.47,42,2.47,69,0.65,100,0,0.0,0,1,-1,-1
79,4665f9f909cd7214,Shinsho Anzai,67,170.0,70.0,3.23,58,3.75,45,1.83,16,75,0.0,2,2,0,-1
80,79ded75550efc139,Shinya Aoki,71,154.0,75.0,0.97,58,1.25,58,2.54,41,60,4.0,26,4,22,8
81,0c1a04afca64e38f,Josh Appelt,70,255.0,73.0,1.35,40,11.5,32,0.0,0,33,0.0,0,0,0,0
82,269d103c96a4c3a5,Kenji Arai,70,145.0,75.0,8.79,27,10.29,39,0.0,0,0,0.0,0,1,-1,-1
83,73ef22f25d0f70e2,Romie Aram,70,170.0,75.0,1.8,35,2.83,50,2.5,62,83,0.0,1,1,0,-1
84,71002dbc1743b9a7,Felipe Arantes,68,135.0,73.0,2.37,45,2.66,64,0.93,47,41,0.7,5,6,-1,-3
85,dbea8c1cb327ab3d,Igor Araujo,73,170.0,77.0,1.52,42,2.86,49,0.86,15,22,0.6,2,2,0,-2
86,1291edf2d566a71a,Julio Arce,67,145.0,70.0,4.41,35,2.45,67,0.3,16,93,0.9,2,1,1,-1
87,d25e39e74efb0a77,Art Arciniega,68,145.0,75.0,1.53,46,2.73,51,0.0,0,50,1.0,0,0,0,0
88,3738e68d2261e60f,Andrei Arlovski,75,240.0,77.0,3.13,42,2.62,57,0.61,37,79,0.3,18,15,3,-2
89,bf0e700106d00e55,Austin Arnett,72,145.0,72.0,4.35,42,5.93,62,0.56,18,40,0.3,1,2,-1,1
90,05fbfe628658c538,Ricardo Arona,71,205.0,75.87692307692308,1.66,48,1.15,57,2.41,48,58,1.2,8,4,4,-1
91,770b9d4813c25902,Chalid Arrab,71,205.0,75.87692307692308,1.56,34,1.63,56,3.05,75,37,1.0,1,1,0,-1
92,c136b2a8852da5bd,Akbarh Arreola,70,155.0,71.0,2.32,45,4.01,56,1.07,100,33,0.4,1,3,-2,-2
93,de62052b2ede65ba,Matt Arroyo,70,170.0,72.0,1.62,47,2.01,58,2.12,36,100,5.3,1,2,-1,-2
94,61fb8098ccf81c7f,Antonio Arroyo,74,185.0,75.0,3.27,70,2.53,42,4.0,36,0,0.0,0,0,0,0
95,2ee09ec2a0695eb9,Mike van Arsdale,74,205.0,75.87692307692308,1.52,41,1.91,41,1.06,14,37,0.0,3,2,1,-2
96,2dea80c069847321,Gilles Arsene,69,190.0,75.87692307692308,0.06,10,2.45,32,0.0,0,0,0.0,0,1,-1,-1
97,91e3388e69060e69,Veta Arteaga,67,125.0,75.0,3.2,36,1.92,65,0.0,0,40,0.0,0,0,0,0
98,49f78022126bf4a4,Cesar Arzamendia,71,155.0,71.0,5.37,45,5.2,56,7.32,75,0,2.4,0,2,-2,-2
99,9be6020024133293,Cyril Asker,72,247.0,74.0,3.35,39,5.82,35,4.41,62,100,0.9,2,3,-1,-1
100,06827d70c53ff0d9,Scott Askham,75,185.0,75.0,3.03,46,3.52,52,0.44,18,65,0.7,2,4,-2,-2
101,ff222167cce02919,Bruno Assis,74,185.0,75.0,1.27,43,3.2,36,2.0,50,66,1.0,0,0,0,0
102,2f13e4020cea5b38,Raphael Assuncao,65,135.0,66.0,3.38,40,2.23,70,1.4,36,79,0.3,14,4,10,4
103,d0d7160824278840,Junior Assuncao,69,145.0,72.0,3.31,62,2.06,44,2.43,24,66,0.7,2,3,-1,-1
104,fd7acf42bd6e7e95,Bazigit Atajev,73,230.0,75.0,0.87,41,3.14,49,1.0,33,0,0.0,0,1,-1,-1
105,210935fd21670f6d,Rich Attonito,70,170.0,72.0,2.28,47,2.13,59,0.74,37,75,0.0,3,2,1,-1
106,55ee431411ccf07a,Olivier Aubin-Mercier,69,155.0,70.0,2.59,51,2.95,55,2.63,35,65,0.6,7,4,3,-2
107,196ed28337adc630,Pat Audinwood,72,155.0,75.0,1.17,12,4.31,41,0.8,50,0,0.0,0,2,-2,-2
108,04643fd03d9159cc,Marcus Aurelio,70,155.0,74.0,1.42,33,2.27,59,1.69,27,27,1.3,5,8,-3,-4
109,956dcac65e7b34d6,David Avellan,69,185.0,75.0,3.33,25,10.0,57,0.0,0,0,0.0,0,1,-1,-1
110,8753e125f4499816,Blas Avena,72,170.0,74.0,2.34,47,3.36,43,2.37,80,50,1.8,3,3,0,-1
111,4665cbf36b08193b,Chris Avila,70,145.0,72.0,2.37,30,4.17,48,0.0,0,46,0.0,0,2,-2,-2
112,da603332ad41f165,Saad Awad,71,155.0,75.0,2.13,26,1.87,60,0.5,16,100,0.5,0,1,-1,-1
113,26387c19f32dda0f,Javy Ayala,73,265.0,75.0,0.83,25,5.0,33,0.0,0,0,0.0,0,0,0,0
114,6eaec40f724852f4,Jessin Ayari,72,155.0,73.0,3.58,38,3.4,59,0.0,0,33,0.3,1,2,-1,-2
115,46d0a888d87d91ac,Abu Azaitar,69,185.0,76.0,3.2,37,1.27,57,1.0,100,25,0.0,1,0,1,1
116,063649e21bc9d6d5,Luiz Azeredo,69,154.0,75.0,2.16,39,2.76,57,1.07,50,45,0.3,3,4,-1,-2
117,9bcfb40dbcd50568,Luciano Azevedo,75,161.0,75.0,0.76,45,1.97,27,2.28,11,0,0.0,0,1,-1,-1
118,39cc64bf0a269db9,Niklas Backstrom,73,145.0,74.0,1.12,41,3.65,40,2.92,80,72,2.2,1,2,-1,-2
119,fd5b6598a3b70c0a,Seth Baczynski,75,170.0,74.0,3.08,31,3.14,51,0.89,16,48,0.8,5,6,-1,-3
120,c0ab242c40decc55,Ryan Bader,74,205.0,74.0,2.82,43,1.39,71,3.37,44,80,0.4,15,5,10,2
121,4fcf6e0c4e0e6664,Izabela Badurek,65,115.0,75.0,3.74,71,4.9,32,1.75,12,100,0.0,0,1,-1,-1
122,3dd92ff9fb0412b3,Ali Bagautinov,64,125.0,65.0,2.85,42,3.09,52,2.51,36,65,0.3,4,3,1,-1
123,e4d2564ea0e34e2b,Mehdi Baghdad,73,155.0,75.0,3.13,30,4.56,46,0.0,0,33,0.0,0,2,-2,-2
124,aec185309b4843d0,Siyar Bahadurzada,71,170.0,73.0,3.49,49,2.22,52,1.24,83,68,0.5,4,2,2,3
125,e2b8186b618b00c4,Shamar Bailey,69,155.0,75.0,1.56,20,3.91,69,1.5,33,37,0.0,2,3,-1,-2
126,898337ef520fe4d3,Bryan Baker,75,185.0,75.0,1.78,52,2.83,45,0.44,50,37,0.9,2,1,1,-1
127,04b39f4e8eb59d7c,Oluwale Bamgbose,71,185.0,78.0,2.45,48,2.7,55,0.94,33,37,0.0,1,4,-3,-3
128,4c4b44e3cf5815b3,Stephen Banaszak,72,145.0,75.0,4.2,47,1.15,66,0.0,0,100,1.9,0,0,0,0
129,5c2ce761399dc9c5,Marcin Bandel,70,155.0,70.0,0.79,50,5.26,23,0.0,0,0,0.0,0,2,-2,-2
130,2c2caf2f2bab9df5,Humberto Bandenay,71,145.0,75.0,2.3,39,5.22,39,1.87,66,71,0.9,1,2,-1,-2
131,9a2d3567abc02e34,Tae Hyun Bang,69,155.0,71.0,2.72,38,2.07,66,0.49,33,57,0.5,2,3,-1,-1
132,9ddfb3369a3b0394,Antonio Banuelos,65,135.0,63.0,2.71,33,3.3,58,1.38,58,85,0.4,8,6,2,1
133,2c99576fefe53c7c,Renan Barao,66,135.0,70.0,3.7,36,3.76,58,1.5,45,91,0.6,11,6,5,-3
134,06dced58ca24a6bd,Junior Barata,70,170.0,75.0,4.03,33,8.46,34,0.0,0,0,0.0,0,1,-1,-1
135,6a740daf1b279661,Maycee Barber,65,115.0,65.0,8.46,69,4.37,32,2.12,30,100,0.0,1,0,1,1
136,a331233f597090a5,Bryan Barberena,72,170.0,72.0,4.98,49,3.71,49,0.34,40,47,0.3,5,3,2,1
137,64a50dad704d1d49,Edson Barboza,71,155.0,75.0,3.99,42,4.14,60,0.46,46,80,0.1,14,6,8,1
138,b9f28e7045fdfce7,Raoni Barcelos,67,135.0,67.0,5.66,55,6.19,53,3.63,83,75,0.7,2,0,2,2
139,172c2135e70f87b7,Luke Barnatt,78,185.0,77.0,4.43,36,3.87,59,0.63,42,63,0.4,3,3,0,-3
140,78a5eea49638685d,Nick Barnes,71,170.0,75.0,2.86,29,8.93,51,5.36,100,100,5.4,0,0,0,0
141,ad3f53c454cbbead,Josh Barnett,75,250.0,78.0,3.2,50,2.11,57,1.26,55,55,1.4,21,8,13,1
142,80c0bed43da0e27b,David Baron,66,155.0,75.0,1.17,30,2.1,56,0.0,0,14,0.7,0,2,-2,-2
143,1652f3213655b935,Phil Baroni,69,170.0,72.0,2.77,45,3.93,40,1.46,47,60,0.5,7,13,-6,-6
144,f12f979b657ab876,Dan Barrera,69,170.0,75.0,0.8,70,1.2,28,1.0,8,0,0.0,0,1,-1,-1
145,8fd1f27e86661ede,Alexandre Barros,69,170.0,75.0,0.98,40,4.05,36,1.84,50,100,0.0,0,1,-1,-1
146,b69f24c500d783e7,Francimar Barroso,73,205.0,75.0,2.77,52,3.07,59,2.22,24,83,0.0,4,4,0,-2
147,658c3465581ae46b,Pat Barry,71,235.0,74.0,2.72,52,3.54,59,0.0,0,76,0.2,5,7,-2,-2
148,be0b310a12eb80b4,Enrique Barzola,67,145.0,70.0,3.52,43,2.26,69,6.17,52,75,0.3,5,1,4,4
149,1cecc8fe6748a532,Stephen Bass,69,145.0,75.0,4.87,52,5.87,55,0.0,0,0,0.0,0,1,-1,-1
150,8ef4a91ac694b7ce,Shayna Baszler,67,135.0,67.0,2.49,30,6.36,51,0.67,18,44,1.3,0,5,-5,-5
151,55f446032177b119,Chris Beal,67,125.0,69.0,3.45,35,3.18,61,1.6,58,78,0.2,2,3,-1,-3
152,74f13066b1417ef3,Rudy Bears,71,170.0,75.0,1.27,29,2.53,50,0.0,0,0,0.0,0,1,-1,-1
153,4fd76e7ba8313457,Salvador Becerra,69,155.0,75.0,4.57,31,3.83,58,0.0,0,66,0.0,0,0,0,0
154,b96939f2b8d88e82,Ariel Beck,66,125.0,66.0,4.44,34,4.31,64,0.0,0,0,0.0,0,1,-1,-1
155,ce05955c26c3c090,Eric Bedard,74,239.0,75.0,6.37,35,8.54,52,0.0,0,0,0.0,0,0,0,0
156,ffc3e6daaa6da0b7,Johnny Bedford,70,135.0,71.0,4.53,50,1.75,63,1.83,62,62,0.0,2,3,-1,-2
157,b16a7e6a627e9789,Chase Beebe,67,135.0,67.0,2.17,38,1.64,69,2.49,42,41,0.9,2,5,-3,-5
158,babc6b5745335f18,Lyle Beerbohm,70,155.0,75.0,1.98,55,1.61,54,2.1,23,64,0.3,3,2,1,-2
159,cbd3e590a85b18c5,Mirsad Bektic,68,145.0,70.0,2.92,46,1.42,62,3.59,53,100,0.4,6,1,5,2
160,4130a743d9d22163,Alan Belcher,74,185.0,73.0,2.7,41,3.1,59,0.44,26,55,0.9,9,6,3,-2
161,0ee783aa00e468f0,Vitor Belfort,72,185.0,74.0,1.59,46,2.83,50,1.02,60,53,0.6,24,14,10,-1
162,46baf0f57edfa4df,Joey Beltran,73,185.0,75.0,4.92,36,5.27,54,0.48,18,75,0.0,3,7,-4,-1
163,ec71a892fada28c7,Marco Beltran,68,125.0,69.0,2.07,37,1.93,63,0.7,50,46,0.2,3,3,0,-3
164,80eacd4da0617c57,Joseph Benavidez,64,125.0,65.0,3.52,33,2.52,64,1.29,27,65,0.7,19,5,14,1
165,436f970c9ea9169c,Gabriel Benitez,68,145.0,71.0,4.23,42,2.6,73,0.23,100,56,1.6,5,2,3,2
166,c3ac8d0da7b05772,Josh Bennett,76,259.0,75.0,2.9,40,5.8,43,1.5,100,100,0.0,0,1,-1,-1
167,8dc4f34c1f50d00d,Charles Bennett,68,155.0,75.0,1.39,39,1.35,64,2.02,100,36,2.0,3,3,0,1
168,404ecb2700844072,DeAnna Bennett,64,125.0,68.0,3.13,58,3.27,58,0.0,0,0,1.0,0,0,0,0
169,5431dccc09118234,Lance Benoist,71,170.0,73.0,3.68,51,2.7,56,1.5,33,61,0.0,2,2,0,1
170,20999e27ddd94bda,Ryan Benoit,65,125.0,68.0,2.38,36,3.2,59,0.24,20,62,0.2,3,3,0,1
171,21b1132949f2a9b0,Steve Berger,71,170.0,75.0,1.0,27,3.26,36,0.84,40,16,1.7,0,3,-3,-2
172,2891c9f7b26b26fc,Bret Bergmark,69,170.0,75.0,2.78,52,2.78,37,4.17,100,50,4.2,1,1,0,1
173,e3779ef06e98f185,Keith Berish,72,205.0,73.0,3.58,36,4.81,62,1.76,40,0,0.0,0,1,-1,-1
174,2dc1bc1a02961656,Manny Bermudez,70,135.0,71.0,1.76,45,2.7,61,1.76,20,0,8.8,2,0,2,2
175,6f242453c91a5af0,Dennis Bermudez,66,145.0,66.0,4.44,45,3.2,59,3.8,38,82,1.0,9,7,2,-4
176,5b2325cd70dbe2ea,Talita Bernardo,64,135.0,68.0,2.85,46,3.65,58,2.0,25,50,0.7,1,2,-1,1
177,66766984842c13dc,Edson Berto,66,155.0,75.0,1.76,36,4.62,47,5.47,40,0,2.7,1,2,-1,-2
178,aebfb84d1f6d2d8c,Allen Berube,68,155.0,75.0,0.92,80,0.92,33,6.87,100,0,3.4,0,1,-1,-1
179,8ba8e8d7eafa7267,Anton Berzin,74,205.0,75.87692307692308,4.4,46,6.8,67,2.0,28,0,1.0,0,0,0,0
180,0b8d512c79b4baf3,Matt Bessette,70,145.0,70.0,4.36,41,4.45,58,0.64,28,61,0.3,0,2,-2,-2
181,7e511f8d842a109d,Arjan Bhullar,73,245.0,75.0,2.16,52,2.38,61,1.62,66,100,0.0,2,1,1,1
182,87f19d19f4cb73f8,Magomed Bibulatov,65,125.0,65.0,3.37,44,1.08,60,1.8,28,100,0.0,1,1,0,-1
183,1efa064872f089d0,David Bielkheden,70,155.0,71.0,1.11,57,1.64,54,2.65,63,14,0.0,1,3,-2,-1
184,b3b6e80b7d5f8f0d,Jeremiah Billington,69,205.0,75.87692307692308,1.6,62,7.06,35,0.0,0,50,0.0,0,1,-1,-1
185,c5a126ace82a6025,Anthony Birchak,68,135.0,69.0,3.98,35,2.26,66,0.68,16,83,0.0,2,2,0,1
186,8a22c6b4d29880a3,Chris Birchler,75,205.0,79.0,9.35,46,14.83,35,0.0,0,0,0.0,0,0,0,0
187,2b93ebd9f5417ad2,Michael Bisping,73,185.0,75.0,4.33,38,2.71,65,1.05,43,63,0.3,23,9,14,-2
188,99df7d0a2a08a8a8,Jan Blachowicz,74,205.0,78.0,3.64,50,3.01,53,1.59,54,55,0.4,6,4,2,4
189,b2f743746e8dcfa2,Jason Black,68,155.0,75.0,1.06,47,2.6,45,0.48,33,28,6.2,2,3,-1,-3
190,7e69a4b0961aa555,Brad Blackburn,70,170.0,73.0,4.55,35,3.59,65,0.93,50,76,0.7,3,2,1,-2
191,4a1329cc8eb0928a,Maximo Blanco,68,145.0,71.0,4.11,44,3.19,66,1.85,36,63,0.3,4,6,-2,-2
192,fa6796c55d6c5440,Curtis Blaydes,76,265.0,80.0,4.17,50,2.41,54,6.75,55,25,0.0,5,2,3,-1
193,35d6337320a4ae48,Arlene Blencowe,65,145.0,75.0,2.31,43,2.1,43,0.0,0,55,0.6,0,0,0,0
194,ecdf14f4f8643d39,Byron Bloodworth,68,135.0,69.0,1.82,28,5.18,50,0.0,0,0,0.0,0,2,-2,-2
195,f348d05403fad037,Dan Bobish,74,345.0,75.0,2.06,44,1.74,34,2.44,42,0,1.6,1,4,-3,-3
196,cf9d24e4bd0cf2ce,Mark Bocek,68,155.0,75.0,2.34,43,2.32,60,3.65,36,31,1.3,8,5,3,1
197,c5af5750e8bae4f0,Kyle Bochniak,67,145.0,70.0,2.6,32,4.73,58,1.17,18,62,0.0,2,4,-2,-2
198,984d15d5dc7bfcf9,James Bochnovic,76,205.0,81.0,0.65,26,3.64,21,0.0,0,0,0.0,0,2,-2,-2
199,c80095f6092271a7,Tim Boetsch,72,185.0,74.0,2.94,51,2.86,56,1.56,35,57,0.8,12,11,1,-1
200,8a56ea383fd26e52,Galore Bofando,71,170.0,72.0,3.63,45,3.63,54,2.37,100,50,0.0,1,1,0,-1
201,d227958e8a0c1466,Kotetsu Boku,69,154.0,75.0,2.47,42,2.8,53,0.0,0,0,0.0,0,1,-1,-1
202,9d455d5cfe6a0e35,Kyle Bolt,74,185.0,75.0,7.27,52,7.27,45,0.0,0,0,0.0,0,0,0,0
203,8691881b31c16b88,Luc Bondole,74,205.0,75.87692307692308,3.35,51,2.04,62,0.0,0,0,1.8,0,0,0,0
204,702a72aa7a266d86,Tony Bonello,74,185.0,75.0,0.62,33,12.62,10,0.0,0,0,0.0,0,1,-1,-1
205,934de214814b8ff4,Jesse Bongfeldt,72,185.0,75.0,2.91,62,1.01,50,1.51,33,33,0.0,0,1,-1,-1
206,d311fbefff44a39b,Marcos Bonilla,70,145.0,75.0,0.47,12,0.47,94,0.0,0,0,0.0,0,0,0,0
207,c6a33ff198aaaeeb,Stephan Bonnar,76,205.0,78.0,2.76,38,3.01,52,1.32,40,60,1.0,8,8,0,-1
208,07a2bdaa0afdd831,Rogerio Bontorin,66,125.0,67.0,4.26,53,4.06,35,3.12,50,100,1.6,0,0,0,0
209,82cbb809d5ee565c,Mara Romero Borella,66,125.0,69.0,4.58,37,3.8,73,1.68,50,100,0.8,1,1,0,-1
210,a4de54ea806fb525,Ray Borg,64,125.0,63.0,1.31,48,1.92,47,2.91,44,39,1.4,5,3,2,-1
